city,year,fascia,num_modelli,num_auto,avg_daysonmarket,top3_str
Asbury Park,2018,media,17,22,53.82,"front,rear,power"
Asheboro,2003,bassa,6,7,127.71,"front,power,wheel"
Asheboro,2012,bassa,10,10,45.5,"front,steering,power"
Asheboro,2013,bassa,16,20,61.75,"front,rear,steering"
Asheboro,2016,media,14,17,24.59,"front,rear,power"
Asheboro,2020,bassa,10,69,89.12,"front,nissan,rear"
Asheboro,2021,alta,1,1,21.0,"front,rear,driver"
Asheville,1995,bassa,1,1,35.0,"power,lexus,even"
Asheville,2002,bassa,5,5,92.0,"power,seat,front"
Asheville,2018,bassa,19,32,50.25,"front,asheville,power"
Asheville,2021,bassa,3,23,34.13,"rear,front,steering"
Ashland,2000,bassa,2,2,36.5,"front,wheel,power"
Ashland,2008,bassa,14,14,84.21,"front,rear,power"
Ashland,2011,bassa,21,27,47.74,"front,rear,power"
Ashland,2013,media,3,3,24.33,"front,rear,wheel"
Ashland,2015,bassa,30,37,40.43,"rear,front,power"
Ashland,2019,media,37,86,113.31,"power,front,rear"
Ashtabula,2015,media,1,1,56.0,"front,passenger,wheel"
Astoria,2013,bassa,2,3,6.67,"additional,info,wheel"
Astoria,2014,bassa,4,4,22.0,"front,rear,power"
Athens,2004,bassa,2,2,29.0,"front,seat,wheel"
Athens,2016,media,6,6,44.0,"power,control,wheels"
Athens,2018,alta,1,1,49.0,"front,power,steering"
Atlanta,2016,media,1,1,29.0,"price,global,dealership"
Attica,1995,bassa,1,1,71.0,"power,rear,mirror"
Attica,2013,bassa,2,2,28.5,"wheel,front,power"
Attica,2013,media,1,1,6.0,"speed,wheel,rear"
Attleboro,2004,bassa,1,1,10.0,"type,front,body"
Auburn,2000,bassa,1,1,33.0,"power,door,locks"
Auburn,2006,bassa,7,8,70.5,"front,power,rear"
Auburn,2010,media,1,1,9.0,"bluetooth,technology,backup"
Auburn,2019,bassa,21,36,93.92,"front,power,rear"
Auburn Hills,2020,media,6,18,107.56,"wheel,controls,type"
Auburn Hills,2021,bassa,1,11,46.0,"cargo,total,type"
Augusta,2016,media,5,5,164.2,"control,find,introducing"
Augusta,2017,bassa,14,24,72.0,"front,rear,wheel"
Aurora,2008,media,1,1,31.0,"3500,speed,power"
Aurora,2014,media,8,8,21.38,"front,steering,wheel"
Aurora,2021,alta,2,8,20.63,"rear,power,front"
Austin,2003,media,1,1,6.0,"available,additional,info"
Austin,2004,bassa,1,1,18.0,"front,rear,door"
Austin,2009,bassa,1,1,108.0,"power,windows,locks"
Austin,2017,media,1,2,73.5,"jaguar,pace,powerful"
Austinburg,2011,bassa,2,2,56.0,""
Austinburg,2017,media,3,3,34.33,""
Austintown,2016,bassa,3,3,50.67,"front,rear,power"
Austintown,2019,bassa,2,2,121.5,"front,rear,type"
Avenel,2016,bassa,17,19,29.47,"front,rear,power"
Avenel,2019,alta,1,1,56.0,"2019,chevrolet,tahoe"
Avon,2004,bassa,2,2,41.0,"mirrors,power,wheel"
Avon,2009,media,1,1,5.0,"front,rear,seat"
Avon,2012,media,3,4,43.0,"wheel,power,system"
Avon,2015,bassa,26,31,55.16,"wheel,power,rear"
Avon Lake,2010,bassa,1,1,36.0,"power,front,mirror"
Avon Lake,2017,media,4,4,98.0,"siriusxm,shaker,power"
Avon Lake,2021,alta,1,21,5.62,"rear,group,siriusxm"
Avondale,2019,media,2,2,19.5,"rear,power,driver"
Ayer,2017,media,5,10,28.5,"front,rear,wheel"
Bad Axe,2011,bassa,3,3,75.67,"front,rear,system"
Bad Axe,2012,bassa,3,3,60.67,"front,rear,wheel"
Baden,2012,bassa,2,2,20.5,"wheel,system,power"
Baden,2015,media,1,1,8.0,"heated,system,power"
Bakerstown,2012,bassa,1,1,0.0,"deliver,door,online"
Bakerstown,2015,bassa,1,1,7.0,"deliver,door,carfax"
Bakerstown,2018,bassa,2,3,15.33,"door,deliver,carfax"
Bala Cynwyd,2017,media,12,31,30.13,"power,rear,wheel"
Bally,2017,media,2,2,44.0,"rear,front,seat"
Baltimore,2003,media,1,1,24.0,"power,front,wheel"
Baltimore,2013,media,7,7,21.29,"power,rear,seat"
Bangor,2000,bassa,2,2,29.5,"front,power,wheel"
Bangor,2017,bassa,31,71,40.55,"front,rear,wheel"
Bangor,2019,media,20,29,34.17,"front,rear,wheel"
Bangor,2021,media,1,2,26.5,"2021,volvo,xc40"
"Banks of North Carolina--a real \"\"Beach Buggy\"\"",,bassa,0,1,,""
Baptistown,2017,media,1,2,8.5,"power,seats,bags"
Barberton,1996,bassa,1,1,5.0,"market,ganley,ford"
Barberton,2004,bassa,1,1,6.0,""
Barberton,2005,bassa,1,1,40.0,""
Barberton,2015,bassa,9,10,38.9,"front,rear,wheel"
Barnesville,2016,bassa,6,6,133.0,"front,rear,type"
Barnesville,2016,media,1,1,18.0,"front,rear,color"
Barnesville,2020,media,2,2,195.0,"speed,heated,steering"
Barre,2010,media,1,1,102.0,"front,black,color"
Barre,2014,media,1,1,36.0,"rear,front,power"
Barre,2019,media,9,32,279.5,"unlimited,front,plus"
Barrington,2011,bassa,14,15,36.27,"front,rear,wheel"
Barrington,2019,alta,17,36,196.25,"package,front,system"
Barrington,2021,media,6,49,21.49,"front,rear,seat"
Bartonsville,2012,media,1,2,1169.0,"must,dealer,through"
Bartonsville,2016,bassa,9,12,43.08,"power,rear,wheel"
Bartonsville,2019,media,6,12,97.0,"power,rear,bags"
Bassett,2010,bassa,2,2,25.5,"wheel,power,steering"
Bassett,2015,bassa,1,1,49.0,"power,control,wheel"
Bassett,2019,bassa,4,5,111.4,"power,wheel,control"
Batavia,2016,media,6,7,77.57,"rear,front,power"
Batesville,1996,bassa,1,1,28.0,"power,front,control"
Batesville,2002,bassa,1,1,518.0,"front,power,seat"
Batesville,2003,bassa,1,1,28.0,"power,brakes,steering"
Batesville,2014,bassa,1,1,21.0,"front,rear,type"
Bath,2016,bassa,1,1,0.0,"boasts,highway,city"
Bath,2016,media,3,3,2.0,"rear,engine,automatic"
Bath,2019,alta,2,2,12.0,"engine,spare,diesel"
Bath,2020,alta,6,7,36.57,"rear,engine,power"
Baton Rouge,2016,bassa,5,5,234.6,"front,rear,power"
Baton Rouge,2018,alta,1,1,7.0,"driver,wheel,system"
Battle Creek,1994,bassa,1,1,41.0,"1994,chevrolet,corvette"
Battle Creek,2003,bassa,3,3,16.0,"power,front,type"
Battle Creek,2005,bassa,3,3,14.67,"front,power,local"
Battle Creek,2013,bassa,18,21,24.57,"front,rear,type"
Battle Creek,2014,bassa,10,11,28.82,"front,power,rear"
Battle Creek,2015,media,4,4,115.0,"power,system,front"
Battle Creek,2021,media,9,29,19.79,"power,rear,wheel"
Bay City,2018,bassa,18,32,51.72,"rear,front,power"
Bay Minette,2013,bassa,1,1,52.0,"below,frost,beige"
Bay Shore,2007,bassa,1,1,50.0,"wheel,front,rear"
Bay Shore,2017,bassa,29,57,30.42,"front,rear,wheel"
Bay Shore,2019,bassa,7,8,49.0,"rear,front,wheel"
Bay Shore,2020,bassa,1,1,88.0,"front,rear,driver"
Bayamon,2020,media,1,2,212.5,"power,rear,control"
Bayonne,2005,media,1,1,183.0,"front,power,auto"
Bayonne,2013,media,1,1,178.0,"front,rear,color"
Beachwood,2011,bassa,5,5,27.0,"front,rear,power"
Beachwood,2013,bassa,7,7,7.43,"front,rear,wheel"
Beachwood,2019,media,16,27,72.44,"front,rear,power"
Beacon,2020,bassa,4,7,130.29,"front,rear,black"
Bear,2008,bassa,1,1,353.0,"airbags,credit,power"
Beaufort,2010,bassa,1,1,6.0,"airbags,available,wheel"
Beaufort,2011,bassa,1,1,6.0,"available,wheel,additional"
Beaver Dam,2014,bassa,1,1,24.0,"front,rear,seat"
Beaver Falls,2008,bassa,1,1,343.0,"rear,front,seats"
Beaver Falls,2013,media,2,2,40.5,"front,power,rear"
Beaver Falls,2014,media,1,1,343.0,"front,power,rear"
Beaverton,2018,bassa,1,1,28.0,"2018,radio,chevrolet"
Beckley,2012,bassa,2,2,13.5,"front,rear,power"
Bedford,2009,media,1,1,11.0,"front,power,remote"
Bedford,2011,media,1,1,1.0,"rear,front,system"
Bedford,2012,media,2,2,28.0,"power,rear,heated"
Bedford,2015,bassa,41,59,47.9,"power,front,rear"
Bedford,2017,media,96,249,33.49,"front,rear,power"
Bedford Hills,2021,alta,1,1,4.0,"front,rear,door"
Bel Air,2020,media,27,267,84.33,"power,rear,2020"
Belford,2011,bassa,8,9,37.78,"vehicle,seats,audio"
Belford,2011,media,1,1,51.0,"seats,vehicle,condition"
Belford,2019,bassa,7,8,35.88,"pricing,vehicle,internet"
Belford,2019,media,3,3,24.0,"pricing,vehicle,internet"
Bell,2017,bassa,1,1,235.0,"front,rear,electric"
Belle Mead,2009,bassa,1,1,629.0,"rear,front,power"
Belle Vernon,1985,bassa,1,1,39.0,"today,mileage,sohc"
Belle Vernon,2017,media,3,8,27.63,"rear,front,power"
Belleville,2014,bassa,3,3,21.0,"vehicle,power,steering"
Bellingham,1998,bassa,1,1,24.0,"front,wheel,additional"
Bellingham,2006,bassa,1,1,28.0,"front,rear,seat"
Belmar,2010,bassa,1,1,0.0,"front,rear,suspension"
Belmar,2017,bassa,2,2,31.0,"front,rear,seat"
Belmont,2017,bassa,11,11,43.0,"power,front,airbags"
Beloit,2012,bassa,9,9,86.0,"front,rear,type"
Beloit,2015,bassa,1,1,70.0,"front,rear,type"
Beloit,2016,bassa,5,6,43.0,"front,rear,type"
Beloit,2017,alta,1,1,0.0,"power,black,start"
Belvidere,2012,bassa,1,1,28.0,"front,rear,type"
Bensalem,2019,media,13,22,55.14,"front,rear,power"
Bensalem,2020,alta,1,1,41.0,"hertz,sales,options"
Bensenville,2007,bassa,9,9,53.78,"front,rear,system"
Bensenville,2007,media,1,1,499.0,"system,front,rear"
Bensenville,2011,media,1,1,44.0,"front,wheel,steering"
Bensenville,2014,bassa,17,18,47.89,"front,rear,power"
Bensenville,2016,alta,3,3,50.67,"front,power,rear"
Bensenville,2017,media,30,62,46.37,"rear,front,power"
Benton,2017,media,2,2,20.0,"2017,awards,below"
Benton Harbor,2017,bassa,5,5,43.6,"power,front,rear"
Benton Harbor,2018,bassa,2,2,42.5,"front,power,rear"
Berea,1988,bassa,1,1,97.0,"power,wheel,front"
Berea,2008,bassa,8,8,106.0,"comma,front,power"
Berea,2017,media,2,2,18.0,"front,comma,rear"
Berea,2019,media,3,3,10.33,"comma,front,rear"
Bergenfield,2012,bassa,9,9,33.78,"power,steering,airbag"
Bergenfield,2013,bassa,4,5,72.6,"power,front,steering"
Bergenfield,2015,alta,1,1,4.0,"front,power,type"
Bergenfield,2015,bassa,6,6,53.33,"power,steering,airbag"
Bergenfield,2019,media,3,3,28.0,"rear,front,power"
Berkeley Township,2013,bassa,1,1,67.0,""
Berlin,2005,bassa,4,4,77.75,"rear,front,side"
Berlin,2007,bassa,5,5,181.8,"front,rear,power"
Berlin,2017,media,43,87,31.75,"rear,front,power"
Berlin,2018,alta,3,3,59.0,"front,rear,driver"
Berlin,2020,bassa,5,25,49.52,"front,system,rear"
Bernardsville,2015,bassa,1,1,4.0,"power,wheel,rear"
Bernardsville,2017,bassa,4,24,26.46,"power,rear,wheel"
Berne,2004,bassa,1,1,20.0,"power,seat,ford"
Berne,2011,media,1,1,260.0,"steering,ford,sales"
Berne,2015,media,1,1,246.0,"control,ford,wheel"
Berwick,2013,media,2,2,226.5,"front,type,rear"
Berwick,2017,bassa,17,20,105.65,"front,rear,audio"
Berwick,2020,alta,9,15,83.2,"rear,front,power"
Berwyn,2017,media,7,21,204.43,"power,control,wheel"
Berwyn,2020,media,13,42,100.98,"remote,wheel,power"
Bethesda,2007,bassa,2,2,21.0,"front,control,power"
Bethesda,2011,bassa,9,9,13.33,"front,rear,power"
Bethesda,2013,bassa,9,10,11.4,"front,power,rear"
Bethesda,2015,bassa,14,17,21.12,"front,rear,wheel"
Bethesda,2020,media,63,884,86.65,"front,rear,power"
Bethlehem,2000,bassa,1,1,27.0,"front,vehicles,used"
Bethlehem,2003,bassa,5,5,43.4,"front,vehicles,auto"
Bethlehem,2015,media,8,8,38.38,"front,rear,power"
Bethpage,2014,bassa,1,1,24.0,"super,duty,work"
Beverly,2012,bassa,8,8,85.38,"front,rear,power"
Beverly Hills,2016,media,1,1,8.0,"power,rear,front"
Big Stone Gap,2018,bassa,5,5,116.8,"front,control,radio"
Big Stone Gap,2019,media,28,35,44.74,"front,power,rear"
Billerica,2008,bassa,1,1,0.0,"power,vehicle,seats"
Billerica,2010,bassa,1,1,60.0,"power,seats,steering"
Billerica,2013,bassa,3,3,18.0,"front,rear,power"
Binghamton,2012,media,1,1,46.0,"front,power,rear"
Birmingham,2008,alta,1,1,132.0,"mirrors,rear,spoiler"
Birmingham,2008,media,1,1,47.0,"power,steering,rear"
Birmingham,2015,alta,3,3,50.33,"control,steering,rear"
Birmingham,2017,media,3,3,21.0,"power,rear,control"
Birmingham,2019,media,2,2,21.0,"control,power,rear"
Biscoe,2012,bassa,1,1,25.0,"dual,system,power"
Blackstone,2016,bassa,5,5,137.8,"power,control,bags"
Blackwood,2005,media,1,1,103.0,"call,pricing,clean"
Blackwood,2019,media,2,3,40.67,"carfax,2019,engine"
Blairsville,2020,media,16,63,84.37,"front,rear,suspension"
Blakely,2011,bassa,1,1,228.0,"power,additional,info"
Blauvelt,2003,bassa,1,1,11.0,"brakes,engine,transmission"
Blauvelt,2004,bassa,1,1,14.0,"engine,available,drive"
Blauvelt,2009,bassa,3,4,27.25,"offer,power,engine"
Blauvelt,2013,bassa,7,7,72.86,"power,control,steering"
Blauvelt,2017,bassa,11,58,47.07,"front,wheel,steering"
Blauvelt,2018,bassa,9,14,36.21,"front,rear,wheel"
Bloomfield,2013,media,2,2,12.0,"power,front,seat"
Bloomfield,2019,alta,1,1,21.0,"rear,front,type"
Bloomfield Hills,1998,bassa,2,2,12.0,"front,power,door"
Bloomfield Hills,2015,media,2,2,20.5,"rear,front,control"
Bloomfield Hills,2016,bassa,7,9,31.33,"front,rear,wheel"
Bloomfield Hills,2019,bassa,2,3,32.33,"front,control,steering"
Bloomingdale,2000,bassa,1,1,35.0,"front,power,steering"
Bloomingdale,2001,bassa,1,1,19.0,"power,front,rear"
Bloomingdale,2006,bassa,3,3,16.0,"rear,front,seat"
Bloomingdale,2012,bassa,8,8,34.0,"front,rear,type"
Bloomington,2008,media,2,2,63.5,"2008,ford,gt500"
Bloomsburg,2003,bassa,1,1,76.0,"front,brake,filter"
Bloomsburg,2015,media,1,1,33.0,"2015,speed,automatic"
Bloomsburg,2019,bassa,14,15,78.0,"power,rear,control"
Blountville,2016,bassa,1,1,29.0,"power,airbags,clean"
Blue Springs,2013,bassa,1,1,12.0,"front,power,rear"
Bluefield,2018,bassa,1,1,14.0,"front,rear,power"
Bluefield,2019,media,7,9,15.78,"front,rear,power"
Bluefield,2021,media,4,12,26.08,"front,rear,audio"
Blytheville,2019,media,2,2,191.5,"power,airbag,seat"
Boardman,2016,media,7,7,11.71,"front,power,steering"
Boardman,2020,media,29,260,89.03,"front,rear,wheel"
Bohemia,2009,bassa,5,5,83.4,"front,rear,wheel"
Bohemia,2021,bassa,1,2,37.5,"2021,soul,dohc"
Boise,2018,bassa,1,1,34.0,"cloth,cargo,hyundai"
Bomoseen,2012,bassa,1,1,166.0,"front,rear,type"
Bonita Springs,2018,bassa,2,2,56.0,"front,rear,power"
Boone,2010,bassa,2,2,240.5,"front,friendship,rear"
Boone,2015,media,1,2,20.0,"front,rear,power"
Boone,2019,bassa,9,14,119.86,"friendship,front,rear"
Boonville,2020,media,5,13,43.92,"automatic,trim,drive"
Boonville,2021,alta,1,1,62.0,yukon
Borger,2012,bassa,1,1,17.0,"system,audio,wheel"
Borger,2017,media,1,1,50.0,"front,system,rear"
Boston,2018,bassa,8,15,37.6,"power,rear,control"
Boulder,2017,media,1,1,11.0,"2017,awards,subaru"
Bound Brook,2009,bassa,4,4,20.75,"front,rear,type"
Bound Brook,2011,bassa,3,3,92.67,"front,rear,type"
Bountiful,2015,bassa,2,2,65.5,"seats,clean,2015"
Bountiful,2019,media,1,1,50.0,"black,steering,rear"
Bourbonnais,2002,bassa,2,2,31.0,"power,2002,might"
Bourbonnais,2017,bassa,17,29,49.69,"front,power,rear"
Bourbonnais,2018,media,20,34,40.79,"front,rear,power"
Bourne,2015,alta,1,1,46.0,"system,mirrors,power"
Bourne,2020,bassa,1,1,28.0,"rear,power,nissan"
Bow,2010,bassa,1,1,4.0,"front,wheel,power"
Bow,2017,media,16,35,13.37,"warranty,front,rear"
Bow,2020,bassa,1,2,128.0,"front,steering,rear"
Bowie,2015,media,5,5,20.6,"front,power,rear"
Bowie,2018,media,20,39,24.41,"front,rear,power"
Bowie,2019,media,30,65,153.26,"front,rear,power"
Bowling Green,2019,media,1,1,70.0,"front,wheel,rear"
Bowmansville,2010,bassa,2,2,30.5,"front,seat,power"
Bowmansville,2013,media,1,1,23.0,"front,control,wheel"
Bowmansville,2015,bassa,3,3,19.67,"front,wheel,seats"
Bradley,1999,bassa,4,4,104.75,""
Bradley,2007,bassa,1,1,94.0,""
Bradley,2008,bassa,1,1,244.0,""
Bradley,2014,bassa,4,4,78.5,"power,seats,control"
Bradley,2018,media,4,5,83.6,"control,power,side"
Braintree,2013,bassa,11,13,26.46,"front,rear,power"
Braintree,2015,media,5,7,24.71,"front,rear,power"
Braintree,2016,bassa,13,17,32.18,"front,rear,power"
Braintree,2016,media,17,23,16.74,"rear,front,power"
Braintree,2019,alta,3,7,356.43,"front,rear,seat"
Branchville,1997,bassa,2,2,747.5,"power,front,lights"
Branchville,2008,bassa,2,2,246.5,"front,rear,type"
Branchville,2017,media,1,1,374.0,"front,rear,control"
Branchville,2018,alta,1,1,32.0,"airbag,power,seat"
Branchville,2019,media,1,1,12.0,"airbag,side,visit"
Branford,2005,bassa,3,3,26.33,"front,rear,power"
Branford,2008,bassa,1,1,144.0,"vehicle,airbag,steering"
Branford,2011,media,1,1,8.0,"road,front,2011"
Branford,2013,bassa,18,23,33.35,"power,rear,front"
Branford,2020,alta,14,34,90.03,"front,rear,power"
Branford,2021,alta,2,5,10.2,"front,automatic,siriusxm"
Brattleboro,2006,bassa,1,1,28.0,"system,includes,only"
Brattleboro,2017,media,13,20,36.2,"power,rear,front"
Brazil,2010,bassa,3,3,209.0,"steering,power,airbag"
Brazil,2018,alta,2,2,128.0,"power,alert,wheel"
Brazil,2019,bassa,7,12,101.25,"2019,come,here"
Brazil,2020,alta,12,47,64.72,"rear,2020,power"
Brazil,2020,bassa,1,1,144.0,"front,rear,seat"
Brazil,2021,alta,2,3,12.33,""
Brentwood,2002,bassa,3,3,294.67,"steering,power,tilt"
Brentwood,2008,bassa,5,6,136.33,"front,rear,seat"
Brentwood,2013,bassa,7,7,88.86,"seats,seat,wheel"
Brentwood,2017,bassa,4,4,20.0,"come,power,vehicle"
Brewster,2020,alta,9,24,103.5,"power,wheel,control"
Brick,2003,bassa,3,3,94.33,"front,power,wheel"
Brick,2014,bassa,10,10,94.3,"front,rear,power"
Brick,2017,media,13,35,50.69,"power,rear,driver"
Bridgeport,2003,bassa,2,2,62.0,"free,power,front"
Bridgeport,2007,bassa,8,8,160.75,"power,wheel,control"
Bridgeport,2021,alta,11,43,11.12,"wheel,rear,power"
Bridgeview,1994,bassa,1,1,4.0,"power,front,wheel"
Bridgeview,1997,bassa,3,3,181.67,"power,front,wheel"
Bridgeview,2006,bassa,14,14,199.29,"front,rear,seat"
Bridgeview,2015,media,2,2,65.0,"rear,front,type"
Bridgeview,2018,media,1,1,17.0,"wheel,seat,take"
