city,year,fascia,num_modelli,num_auto,avg_daysonmarket,top3_str
Ashtabula,2005,bassa,1,1,20.0,""
Ashtabula,2014,bassa,3,3,43.33,"front,rear,power"
Ashtabula,2017,media,5,6,80.33,"front,rear,power"
Ashtabula,2020,bassa,2,3,83.0,"front,wheel,rear"
Ashtabula,2021,media,1,1,7.0,""
Astoria,2012,bassa,1,1,43.0,"additional,info,daytime"
Astoria,2019,bassa,1,1,18.0,"front,rear,power"
Athens,2000,bassa,1,1,7.0,"power,driver,control"
Athens,2014,bassa,9,9,34.89,"power,control,front"
Atlanta,2011,bassa,2,2,59.5,"front,rear,type"
Atlanta,2018,bassa,1,1,180.0,"rear,front,type"
Atlantic City,2021,alta,2,4,21.75,"system,trailer,includes"
Attica,1995,media,1,1,1051.0,"mirror,power,wheel"
Attica,2020,alta,11,32,34.34,"rear,power,front"
Attleboro,2013,bassa,28,30,44.07,"front,rear,type"
Attleboro,2021,bassa,1,3,34.67,"wheel,rear,mirrors"
Attleboro,2021,media,6,74,15.68,"driver,wheel,mirrors"
Auburn,2010,bassa,39,47,70.15,"front,rear,power"
Auburn,2011,bassa,37,49,90.45,"front,rear,power"
Auburn,2015,alta,2,2,100.5,"rear,front,power"
Auburn,2020,alta,23,104,91.73,"front,rear,power"
Auburn,2020,bassa,10,41,113.15,"wheel,rear,front"
Auburn Hills,2011,bassa,14,16,50.69,"front,wheel,power"
Auburn Hills,2017,media,4,4,177.0,"power,front,rear"
Auburn Hills,2019,bassa,4,6,76.33,"front,rear,steering"
Audi Q7,,bassa,1,1,,"audi,2019"
Augusta,2014,media,2,2,8.0,"wheel,seats,rear"
Augusta,2015,bassa,13,14,39.36,"front,rear,wheel"
Augusta,2017,media,23,36,61.56,"front,wheel,power"
Aurora,2012,media,1,1,22.0,"airbag,control,front"
Aurora,2014,bassa,24,29,26.97,"front,rear,steering"
Aurora,2016,media,12,14,28.43,"front,rear,power"
Aurora,2017,media,45,82,34.93,"front,rear,wheel"
Aurora,2018,bassa,11,21,43.95,"front,wheel,rear"
Aurora,2019,alta,1,1,71.0,"power,front,rear"
Aurora,2020,alta,14,33,109.24,"front,rear,power"
Aurora,2020,media,51,524,116.03,"front,power,rear"
Aurora,2021,bassa,1,1,5.0,"aluminum,wheels"
Austin,2014,bassa,2,2,46.5,"control,steering,airbag"
Austinburg,2014,bassa,2,2,19.0,""
Austinburg,2015,media,1,1,18.0,""
Austinburg,2016,bassa,4,4,25.5,""
Austinburg,2021,media,1,4,23.75,""
Austintown,2016,media,1,1,72.0,"front,rear,color"
Avon,2014,bassa,30,39,40.59,"wheel,power,driver"
Avon,2021,media,4,15,17.6,"chevrolet,price,check"
Avon Lake,2009,bassa,1,1,14.0,"rear,wheel,front"
Avon Lake,2013,bassa,3,5,53.8,"power,rear,seats"
Avon Lake,2015,media,3,4,20.5,"rear,power,front"
Avon Lake,2016,bassa,3,3,183.67,"rear,wheel,control"
Avon Lake,2018,bassa,3,3,157.0,"wheel,power,driver"
Ayden,2016,alta,1,1,13.0,"cadillac,platinum,edition"
Ayden,2017,bassa,3,3,37.0,"power,rear,driver"
Ayden,2018,media,5,6,33.5,"rear,front,power"
Ayer,2018,alta,1,1,11.0,"front,rear,wheel"
Aylett,2006,bassa,2,2,105.5,"front,rear,power"
BD splice plate,,bassa,0,1,,""
Baden,2018,bassa,2,2,32.5,"engine,rear,wheel"
Baden,2019,media,1,1,19.0,"power,rear,engine"
Bailey,2016,bassa,1,1,21.0,"front,rear,type"
Bakersfield,2018,media,7,7,13.43,"power,control,bags"
Bakerstown,2014,bassa,1,1,11.0,"deliver,door,carfax"
Baldwinsville,2016,bassa,1,1,41.0,"front,rear,power"
Baldwinsville,2021,media,2,3,24.67,"front,driver,power"
Baptistown,2015,bassa,1,1,21.0,"power,control,bags"
Barberton,2003,bassa,1,1,6.0,""
Barberton,2009,bassa,3,3,89.67,""
Barberton,2014,bassa,13,15,42.07,"comma,rear,front"
Barberton,2019,bassa,4,4,16.5,"front,comma,rear"
Barberton,2020,media,14,161,143.86,"system,front,power"
Barkhamsted,2017,media,4,18,59.11,"power,ford,rear"
Barnesville,2006,bassa,1,1,7.0,"front,rear,type"
Barneveld,2017,bassa,1,1,26.0,"rear,front,color"
Barre,2017,media,12,14,38.14,"rear,front,power"
Barre,2018,bassa,14,23,98.22,"front,rear,vehicle"
Barre,2020,bassa,5,7,127.29,"vehicle,nissan,customer"
Barrington,1999,bassa,1,1,4.0,"color,front,keyed"
Barrington,2000,bassa,1,1,4.0,"front,rear,seat"
Barrington,2004,bassa,1,1,188.0,"includes,driver,rear"
Barrington,2013,media,4,4,16.0,"front,rear,wheel"
Barrington,2014,media,9,10,25.8,"front,rear,power"
Barrington,2018,media,42,81,24.86,"front,rear,power"
Barrington,2020,bassa,1,2,95.5,"front,steering,wheel"
Bartonsville,2015,media,2,2,10.0,"power,wheel,control"
Bassett,2007,bassa,1,1,77.0,"power,wheel,steering"
Bassett,2018,bassa,5,5,37.2,"wheel,power,steering"
Bassett,2021,bassa,1,1,21.0,"snow,white,pearl"
Batavia,2015,media,1,1,55.0,"rear,front,power"
Batavia,2016,bassa,13,14,54.14,"front,rear,power"
Batavia,2018,bassa,15,18,40.06,"front,rear,power"
Batavia,2020,media,25,101,57.88,"power,control,airbags"
Bath,2010,bassa,1,1,15.0,"front,type,rear"
Bath,2014,media,1,1,3.0,"only,miles,scores"
Bath,2017,bassa,4,27,30.07,"transmission,engine,highway"
Bath,2020,media,13,137,28.26,"engine,transmission,powering"
Baton Rouge,2021,alta,1,4,31.5,"rear,front,power"
Battle Creek,2012,bassa,19,22,25.59,"front,rear,type"
Battle Creek,2016,bassa,20,27,44.37,"front,power,rear"
Battle Creek,2018,bassa,18,24,57.75,"front,power,rear"
Battle Creek,2020,alta,14,31,106.19,"rear,power,wheel"
Baxley,2014,bassa,1,1,90.0,"steering,wheel,front"
Baxter,2007,bassa,1,1,14.0,"front,rear,wheel"
Bay City,2001,bassa,1,1,0.0,"front,rear,driver"
Bay City,2005,bassa,4,4,29.75,"front,power,rear"
Bay City,2019,media,49,92,91.14,"front,power,rear"
Bay Shore,2003,bassa,1,1,84.0,"rear,driver,wheel"
Bay Shore,2014,bassa,14,16,36.13,"rear,front,power"
Bay Shore,2019,alta,7,10,255.0,"rear,front,power"
Bay Shore,2020,alta,17,124,104.09,"rear,power,seat"
Bayonne,2013,bassa,1,1,20.0,"front,rear,type"
Bayonne,2017,media,2,2,75.5,"rear,front,type"
Bayside,2018,alta,3,6,99.67,"front,rear,power"
Bayside,2020,media,17,396,74.17,"power,black,siriusxm"
Beachwood,2015,bassa,3,3,8.33,"door,front,steering"
Beachwood,2018,media,11,19,16.74,"front,power,rear"
Beacon,2012,bassa,3,3,14.0,"front,rear,system"
Beacon,2013,bassa,1,1,0.0,"control,front,rear"
Beacon,2016,bassa,3,4,8.5,"front,rear,power"
Beacon,2016,media,2,3,6.33,"automatic,speed,transmission"
Beacon,2019,media,11,27,86.56,"front,rear,black"
Bealeton,2011,bassa,15,15,76.33,"power,vehicles,prices"
Bealeton,2016,bassa,3,3,80.0,"power,vehicles,prices"
Beaufort,2015,bassa,1,1,78.0,"mini,steering,wheel"
Beaufort,2017,bassa,1,1,14.0,"encore,buick,carfax"
Beaumont,2002,bassa,1,1,54.0,"power,front,rear"
Beaumont,2016,bassa,1,1,60.0,"front,rear,type"
Beaver Falls,2012,bassa,3,3,152.67,"rear,power,front"
Beaver Falls,2018,media,5,7,333.14,"front,system,power"
Beaver Springs,2015,alta,1,1,255.0,"front,tires,suspension"
Beaver Springs,2018,media,1,1,16.0,"front,rear,door"
Beaverdale,2016,bassa,1,1,104.0,"power,wheel,control"
Beaverdale,2017,bassa,12,22,31.91,"power,wheel,seat"
Beckley,2017,bassa,11,13,68.38,"front,rear,power"
Bedford,1998,bassa,1,1,50.0,"front,priced,auction"
Bedford,2003,bassa,1,1,29.0,"front,rear,seat"
Bedford,2014,media,8,9,48.78,"front,power,rear"
Bedford,2017,alta,8,9,16.67,"front,rear,auto"
Bedford,2020,media,98,961,100.01,"front,rear,power"
Bel Air,2001,bassa,1,1,21.0,"wheel,front,mirror"
Bel Air,2013,bassa,6,7,24.29,"front,power,rear"
Belle Plaine,2004,bassa,1,1,24.0,"wheel,passenger,work"
Belle Vernon,2003,bassa,2,2,264.5,"power,price,chevrolet"
Belle Vernon,2013,bassa,3,3,196.0,"front,power,rear"
Belle Vernon,2018,bassa,2,2,100.5,"front,rear,power"
Belle Vernon,2018,media,7,9,22.56,"front,rear,power"
Belle Vernon,2021,media,2,9,30.89,"rear,front,power"
Belleville,2013,bassa,2,2,7.5,"vehicle,power,sales"
Bellevue,2017,alta,1,1,36.0,"power,rear,seat"
Bellflower,2013,bassa,1,1,103.0,"vehicle,prices,including"
Bellingham,2014,bassa,2,2,46.5,"front,rear,passenger"
Belmar,2013,bassa,1,1,28.0,"front,rear,seatbelts"
Belmar,2015,bassa,3,3,102.0,"front,rear,power"
Belmont,2005,bassa,1,1,91.0,"power,front,rear"
Belmont,2011,bassa,10,10,184.9,"front,rear,power"
Belmont,2014,bassa,7,8,72.0,"front,rear,type"
Beloit,2007,bassa,2,2,2.0,"front,rear,type"
Beloit,2009,bassa,3,3,91.67,"front,rear,type"
Beloit,2021,media,1,2,14.5,"additional,info,rear"
Bend,2012,bassa,1,1,60.0,"control,bags,power"
Bennington,2013,bassa,6,9,23.0,"unlimited,power,wheel"
Bennington,2016,media,6,7,53.0,"wheel,steering,power"
Bensalem,2010,bassa,1,1,0.0,"front,rear,type"
Bensalem,2011,bassa,2,2,75.5,"front,rear,type"
Bensalem,2017,bassa,2,2,7.5,"front,rear,audio"
Bensenville,2008,bassa,6,6,142.5,"front,rear,system"
Bensenville,2011,bassa,17,17,81.41,"front,rear,system"
Bensenville,2014,media,4,5,27.8,"front,rear,power"
Bensenville,2016,bassa,5,6,24.33,"rear,front,power"
Bensenville,2016,media,13,13,41.85,"rear,front,power"
Bensenville,2019,media,18,72,104.83,"power,front,wheel"
Benton,2018,media,1,1,20.0,"front,rear,type"
Berea,2010,bassa,5,5,154.6,"power,rear,seat"
Berea,2015,bassa,6,6,65.0,"comma,rear,front"
Bergen,2018,media,1,1,1.0,"front,type,rear"
Bergenfield,2017,bassa,5,5,27.2,"front,rear,steering"
Berlin,2008,bassa,11,12,50.58,"front,rear,seat"
Berlin,2012,media,1,1,21.0,"rear,power,toyota"
Berlin,2017,bassa,33,80,39.41,"front,rear,wheel"
Berwick,2002,bassa,1,1,4.0,"front,credit,power"
Berwick,2009,bassa,2,2,18.5,"front,rear,type"
Berwyn,2017,bassa,7,8,42.38,"inspection,point,power"
Berwyn,2020,alta,2,14,165.86,"power,remote,wheel"
Bethany,2019,media,2,2,43.5,"front,rear,driver"
Bethel Park,2015,bassa,3,3,18.33,"features,mitsubishi,2015"
Bethesda,2012,alta,1,1,14.0,"wheel,front,door"
Bethesda,2012,bassa,5,6,15.5,"front,power,rear"
Bethesda,2014,alta,1,1,5.0,"package,performance,assist"
Bethpage,2000,bassa,1,1,6.0,"just,still,like"
Beverly,2011,bassa,7,7,85.86,"front,rear,wheel"
Beverly,2016,bassa,3,3,34.67,"power,rear,driver"
Biddeford,2010,bassa,2,2,98.5,"heavy,duty,rear"
Big Rapids,2009,bassa,3,3,38.33,"city,power,front"
Big Stone Gap,2016,media,1,1,32.0,"2016,oxford,white"
Billings,2014,bassa,1,1,42.0,"front,rear,type"
Billings,2017,media,1,1,263.0,"front,rear,seats"
Binghamton,2007,bassa,3,3,35.33,"front,rear,type"
Binghamton,2013,media,2,2,71.0,"front,rear,power"
Binghamton,2014,media,3,3,24.33,"front,rear,power"
Binghamton,2015,media,8,9,24.67,"front,rear,power"
Birmingham,2003,bassa,1,1,25.0,"power,driver,front"
Birmingham,2014,alta,1,1,25.0,"rear,control,power"
Birmingham,2016,media,3,3,18.67,"rear,power,control"
Birmingham,2019,alta,1,1,12.0,"seat,power,carmax"
Blackfoot,2020,media,1,1,27.0,"front,rear,power"
Blackstone,2005,bassa,1,1,34.0,"power,automotive,makes"
Blackstone,2014,media,2,2,11.0,"power,control,seats"
Blackwood,2001,media,1,1,57.0,"power,call,pricing"
Blackwood,2012,media,7,7,75.57,"power,call,pricing"
Blackwood,2016,bassa,10,10,70.3,"power,rear,mirror"
Blackwood,2018,bassa,6,7,32.14,"power,rear,front"
Blairsville,2016,bassa,3,3,22.33,"front,rear,seat"
Blairsville,2018,bassa,3,4,72.5,"front,rear,power"
Blauvelt,2001,bassa,1,1,279.0,"available,door,drive"
Bloomfield,2004,bassa,1,1,17.0,"condition,front,type"
Bloomfield,2007,bassa,4,5,136.8,"front,rear,type"
Bloomfield,2011,media,1,1,14.0,"front,rear,type"
Bloomfield,2015,bassa,6,7,153.0,"front,rear,power"
Bloomfield,2017,media,2,2,37.0,"front,passenger,driver"
Bloomfield Hills,2010,bassa,6,8,38.88,"front,rear,steering"
Bloomfield Hills,2014,media,1,1,13.0,"front,power,steering"
Bloomfield Hills,2017,alta,4,6,29.83,"front,rear,power"
Bloomfield Hills,2017,bassa,12,35,56.69,"front,wheel,rear"
Bloomingdale,2003,bassa,4,4,47.75,"front,power,rear"
Bloomingdale,2013,bassa,6,6,31.67,"front,rear,type"
Bloomingdale,2020,media,7,7,15.14,"front,rear,type"
Bloomington,1971,media,1,1,41.0,"1971,chevrolet,corvette"
Bloomington,2000,bassa,1,1,11.0,"front,power,steering"
Bloomington,2001,bassa,1,1,8.0,"rear,front,jeep"
Bloomington,2004,bassa,5,5,21.6,"front,rear,comma"
Bloomington,2011,media,1,1,29.0,"power,front,steering"
Bloomington,2014,bassa,29,39,39.41,"front,rear,power"
Bloomington,2019,alta,11,11,37.27,"wheel,front,rear"
Bloomington,2019,media,58,141,206.47,"front,power,rear"
Bloomington,2020,alta,37,124,109.88,"rear,front,power"
Bloomsburg,2005,bassa,3,3,44.67,"power,wheel,front"
Bloomsburg,2013,media,1,1,8.0,"tire,front,rear"
Blue Island,2010,bassa,1,1,10.0,"front,system,rear"
Blue Island,2017,media,3,4,58.75,"rear,power,front"
Blue Springs,2019,bassa,1,1,19.0,"front,universal,auto"
Bluff City,2016,bassa,2,2,45.5,"front,rear,type"
Bluff City,2016,media,1,1,27.0,"front,rear,type"
Bluffton,2014,bassa,3,3,28.33,"2014,aluminum,wheels"
Bluffton,2021,alta,1,1,29.0,"2021,chevrolet,tahoe"
Boalsburg,2017,media,5,5,36.6,"drive,power,control"
Boalsburg,2018,bassa,1,1,49.0,"rogue,nissan,drive"
Boardman,2007,bassa,1,1,27.0,"front,rear,steering"
Boardman,2010,media,1,1,7.0,"front,clean,carfax"
Boardman,2013,media,3,3,26.33,"front,power,rear"
Boardman,2017,alta,1,1,82.0,"system,wheel,power"
Boardman,2020,bassa,1,2,254.0,"front,steering,prices"
Bohemia,2006,bassa,3,3,213.67,"rear,front,wheel"
Bohemia,2015,bassa,8,8,101.25,"rear,front,power"
Boise,2005,bassa,1,1,10.0,"includes,power,allison"
Bolingbrook,2018,bassa,2,5,16.6,"system,rear,radio"
Bolingbrook,2018,media,7,16,17.63,"system,value,rear"
Bolivar,2016,bassa,1,1,83.0,"carfax,clean,owner"
Bomoseen,2008,bassa,2,2,49.0,"front,rear,type"
Boone,2008,bassa,1,1,1.0,"front,rear,type"
Boone,2012,media,1,1,7.0,"wheels,aluminum,clean"
Boone,2019,alta,2,4,133.25,"front,friendship,rear"
Boone,2020,bassa,4,10,208.5,"front,rear,power"
Boones Mill,2002,bassa,1,1,20.0,"front,power,steering"
Boonton,2016,bassa,2,2,7.0,"2016,steering,wheel"
Boonville,2014,media,1,1,288.0,"silverado,1500,crew"
Boonville,2016,bassa,1,1,283.0,"lacrosse,leather,buick"
Borger,2019,media,1,1,17.0,"rear,power,wheel"
Bound Brook,2003,bassa,2,2,36.0,"front,power,side"
Bourbonnais,2008,bassa,2,2,24.5,"burgundy,2008,might"
Bourne,2018,alta,1,1,223.0,"system,mirrors,guards"
Bourne,2021,media,8,47,18.81,"rear,additional,info"
Bowie,2014,media,2,2,28.5,"front,seat,rear"
Bowie,2016,bassa,12,13,20.92,"front,rear,power"
Bowie,2021,alta,4,18,17.0,"rear,front,power"
Bowie,2021,media,13,54,19.91,"front,rear,power"
Bowmansville,2014,bassa,3,3,37.0,"front,power,rear"
Bowmansville,2018,bassa,2,3,27.67,"front,city,highway"
Bradenton,2017,bassa,1,1,17.0,"front,rear,control"
Bradley,2002,bassa,8,9,141.56,"side,power,control"
Bradley,2010,bassa,1,1,61.0,""
Brainerd,2015,bassa,1,1,37.0,"front,rear,type"
Braintree,2021,media,3,49,46.71,"color,additional,body"
Branchville,2007,bassa,2,2,644.5,"front,rear,type"
Brandywine,2016,bassa,12,17,32.29,"power,carmax,vehicle"
