city,year,fascia,num_modelli,num_auto,avg_daysonmarket,top3_str
Ashland,2014,media,6,10,11.5,"rear,front,power"
Ashland,2020,alta,29,133,71.44,"power,chrysler,2020"
Ashland,2020,bassa,7,34,80.97,"wheel,2020,automatic"
Ashtabula,2011,bassa,2,2,132.5,"front,rear,type"
Athens,2007,bassa,1,1,11.0,"front,brakes,stereo"
Athens,2018,bassa,9,12,41.08,"front,control,steering"
Athens,2020,alta,6,11,234.55,"rear,front,wheel"
Atlantic City,2013,bassa,2,2,13.0,"front,power,wheel"
Atlantic City,2016,bassa,2,2,45.0,"system,buick,premium"
Attica,2009,bassa,1,1,13.0,"power,control,wheel"
Attleboro,2001,bassa,1,1,23.0,"front,info,2001"
Attleboro,2008,bassa,8,8,24.5,"front,rear,type"
Attleboro,2015,bassa,21,23,27.09,"front,rear,comma"
Attleboro,2020,bassa,5,26,78.08,"wheel,rear,system"
Auburn,2007,bassa,13,14,35.93,"front,rear,power"
Auburn,2021,media,23,168,19.82,"rear,power,wheel"
Auburn Hills,2006,bassa,1,1,22.0,"front,seat,rear"
Auburn Hills,2016,bassa,6,7,33.0,"front,rear,wheel"
Augusta,2013,media,4,4,37.5,"front,power,wheel"
Augusta,2018,bassa,5,5,31.8,"front,rear,wheel"
Augusta,2020,alta,6,9,102.11,"features,power,door"
Aurora,2003,bassa,3,3,32.67,"steering,airbag,second"
Aurora,2004,bassa,5,5,50.6,"steering,power,front"
Austin,1991,bassa,1,1,25.0,""
Austin,2007,bassa,1,1,25.0,""
Austin,2019,alta,1,1,24.0,"front,audi,heated"
Austin,2019,bassa,6,8,28.13,"power,steering,control"
Austintown,2011,bassa,2,2,35.5,"front,rear,type"
"Available for a test drive anytime!\"",,bassa,0,1,,""
Avenel,2011,bassa,4,4,130.25,"front,rear,seat"
Avenel,2016,media,16,17,34.29,"front,rear,power"
Avon,2007,alta,1,1,77.0,"wheel,power,driver"
Avon,2008,bassa,4,4,45.75,"power,front,wheel"
Avon,2011,bassa,12,13,52.85,"power,front,wheel"
Avon,2015,media,22,27,42.48,"wheel,seat,power"
Avon,2016,alta,1,1,36.0,"wheel,system,control"
Avon,2019,bassa,1,1,70.0,"front,rear,audio"
Avon,2019,media,16,20,91.35,"front,rear,power"
Avon Lake,2011,bassa,1,1,11.0,"power,wheel,mirror"
Avondale,2018,media,1,1,8.0,"heated,seat,rear"
Ayden,2015,bassa,6,7,21.29,"power,rear,front"
Ayer,2011,bassa,1,1,78.0,"front,wheel,seat"
Ayer,2016,media,1,1,34.0,"front,wheel,steering"
Aztec,2015,media,1,1,7.0,"radio,2015,sierra"
Bad Axe,2002,bassa,2,2,53.0,"front,rear,vehicles"
Bad Axe,2003,bassa,1,1,92.0,"rear,cargo,front"
Bad Axe,2014,bassa,4,4,126.0,"front,rear,power"
Bad Axe,2015,bassa,4,5,25.2,"front,rear,system"
Bad Axe,2015,media,2,3,34.0,"front,rear,black"
Bad Axe,2019,media,6,8,40.0,"front,rear,power"
Bakersfield,2012,bassa,2,2,10.0,"control,power,safety"
Bakersfield,2015,media,1,1,39.0,"carmax,power,charge"
Bakerstown,2021,alta,3,6,21.33,"audio,front,rear"
Bala Cynwyd,2013,bassa,1,1,7.0,"front,rear,seat"
Bala Cynwyd,2015,bassa,3,3,18.67,"rear,power,wheel"
Bala Cynwyd,2016,bassa,1,1,32.0,"steering,wheel,front"
Ballston Spa,2018,media,1,1,38.0,"rear,front,function"
Ballwin,2016,bassa,1,1,110.0,"2016,dean,team"
Bally,2016,bassa,1,1,202.0,"front,rear,suspension"
Bally,2019,alta,1,1,370.0,"audio,rear,front"
Baltimore,2008,bassa,11,13,56.31,"power,rear,front"
Baltimore,2012,bassa,46,65,58.18,"power,front,rear"
Baltimore,2014,bassa,62,95,64.35,"front,rear,power"
Baltimore,2017,media,73,165,30.59,"power,front,rear"
Baltimore,2018,alta,3,3,21.33,"power,rear,control"
Bangor,2008,bassa,5,5,107.6,"front,rear,power"
Bangor,2010,bassa,6,6,23.5,"front,rear,seat"
Bangor,2013,bassa,16,20,24.6,"front,rear,wheel"
Bangor,2018,bassa,15,20,45.1,"front,rear,steering"
Bangor,2019,bassa,8,11,34.73,"rear,front,wheel"
Baptistown,2014,media,2,2,19.0,"control,power,seats"
Barberton,2012,bassa,10,10,38.9,"comma,front,power"
Barberton,2019,media,6,6,182.67,"rear,2019,front"
Barboursville,2021,bassa,1,2,1.0,"front,rear,black"
Barkhamsted,2020,alta,4,4,59.0,"transmission,ford,automatic"
Barneveld,1960,media,1,1,86.0,"modern,1960,jaguar"
Barneveld,2006,bassa,1,1,2.0,"front,power,rear"
Barre,2002,bassa,1,1,35.0,"aftermarket,available,wheel"
Barre,2016,bassa,16,20,86.45,"front,power,rear"
Barre,2021,alta,1,1,19.0,"unlimited,plus,years"
Barrington,2002,alta,1,1,185.0,"wheel,seat,rear"
Barrington,2008,bassa,9,9,177.22,"rear,front,seat"
Barrington,2012,bassa,16,18,62.17,"front,rear,system"
Barrington,2012,media,2,2,5.0,"radio,filter,4matic"
Barrington,2014,alta,3,5,24.0,"wheel,front,steering"
Barrington,2015,media,14,16,23.5,"front,rear,power"
Barrington,2021,alta,8,23,20.17,"power,rear,front"
Bartonsville,2014,bassa,2,2,5.5,"power,rear,navigation"
Bartonsville,2018,media,4,4,12.25,"power,rear,seat"
Bassett,2014,bassa,3,3,17.67,"power,heated,control"
Batesville,2013,bassa,2,2,291.0,"front,rear,type"
Bath,2018,media,4,7,22.14,"rear,power,control"
Bath,2019,bassa,12,145,38.37,"engine,wheels,highway"
Baton Rouge,2014,bassa,4,4,69.75,"rear,front,power"
Baton Rouge,2015,media,2,2,125.5,"power,rear,front"
Battle Creek,2012,media,2,2,26.0,"2012,ford,awards"
Bay City,2009,bassa,7,9,22.0,"front,power,rear"
Bay City,2013,bassa,25,29,59.69,"front,power,rear"
Bay City,2013,media,4,5,16.6,"rear,front,power"
Bay City,2015,bassa,23,29,55.24,"front,power,rear"
Bay City,2016,alta,1,1,26.0,"power,airbag,front"
Bay City,2016,bassa,22,30,45.63,"front,rear,power"
Bay City,2021,alta,2,5,27.0,""
Bay Shore,2021,media,9,100,8.27,"power,driver,wheel"
Bayonne,2008,bassa,1,1,203.0,"front,type,rear"
Bayonne,2015,media,1,1,28.0,"front,rear,wheel"
Bayonne,2019,bassa,2,4,30.25,"front,rear,control"
Bayside,2016,media,2,2,6.5,"rear,bayside,power"
Baytown,2006,bassa,1,1,56.0,"front,power,seat"
Beachwood,2010,bassa,2,2,13.0,"2010,premium,wheels"
Beachwood,2016,media,5,6,112.5,"front,rear,power"
Beachwood,2020,alta,17,77,128.71,"front,rear,wheel"
Beachwood,2020,media,30,329,84.31,"front,door,power"
Bealeton,2013,bassa,8,8,115.88,"power,vehicles,prices"
Bealeton,2015,bassa,12,12,98.08,"power,vehicles,prices"
Beaver Falls,2015,bassa,7,8,243.63,"front,rear,airbags"
Beaver Falls,2019,bassa,5,12,564.67,"front,rear,audio"
Beaver Falls,2020,media,14,164,260.58,"front,rear,audio"
Beaver Springs,2017,media,2,2,19.5,"front,rear,door"
Beavercreek,2020,media,1,1,80.0,"front,rear,power"
Beaverdale,2019,media,4,4,43.5,"power,seats,automatic"
Beckley,2010,bassa,3,3,42.67,"front,wheel,power"
Beckley,2019,alta,6,9,317.22,"front,rear,power"
Beckley,2020,media,49,210,131.73,"front,rear,power"
Bedford,2020,alta,33,78,90.06,"front,rear,power"
Bedford Hills,2016,media,3,5,21.6,"front,power,rear"
Bedford Hills,2018,bassa,1,2,104.5,"front,rear,wheel"
Bel Air,2009,bassa,1,1,15.0,"front,rear,power"
Bel Air,2011,bassa,2,2,5.5,"front,rear,seat"
Bel Air,2018,bassa,5,6,35.5,"front,rear,wheel"
Belford,2004,bassa,1,1,32.0,"wrangler,take,condition"
Belford,2006,bassa,1,1,28.0,"pricing,vehicle,internet"
Belford,2012,bassa,6,6,35.17,"pricing,vehicle,offers"
Belford,2012,media,1,1,13.0,"pricing,offers,vehicle"
Belford,2015,media,1,1,11.0,"vehicle,while,wheel"
Belford,2016,media,2,2,166.0,"convenience,drive,seats"
Bell Gardens,2016,bassa,1,1,59.0,"front,rear,type"
Belle Mead,1998,bassa,1,1,95.0,"front,wheel,steering"
Belle Mead,2008,bassa,1,1,151.0,"rear,power,2008"
Belle Mead,2014,bassa,2,2,776.0,"front,rear,power"
Belle Vernon,2007,bassa,5,5,481.8,"great,power,only"
Belle Vernon,2011,bassa,2,2,0.0,"front,rear,system"
Belle Vernon,2016,bassa,4,4,13.75,"rear,front,power"
Bellerose,1993,media,1,1,17.0,"power,wheel,tires"
Bellevue,2012,media,1,1,39.0,"front,power,control"
Bellflower,2018,bassa,1,1,103.0,"civic,prices,vehicle"
Bellingham,2003,bassa,1,1,12.0,"power,front,wheel"
Bellingham,2011,bassa,1,1,36.0,"front,rear,type"
Bellingham,2012,bassa,3,3,52.0,"front,rear,seat"
Beloit,2006,bassa,1,1,37.0,"front,rear,seat"
Beloit,2015,media,1,1,20.0,"power,2015,silverado"
Beloit,2020,media,6,27,37.04,"transmission,additional,info"
Bennington,2011,bassa,5,5,51.8,"power,wheel,front"
Bennington,2020,media,50,180,90.76,"wheel,power,rear"
Bensalem,2020,bassa,2,2,39.0,"front,rear,windows"
Bensenville,1997,alta,1,1,159.0,"rear,system,limited"
Bensenville,2012,alta,3,3,236.0,"front,rear,system"
Bensenville,2015,bassa,16,17,46.53,"front,rear,power"
Bensenville,2021,media,3,49,21.41,"wheel,power,control"
Benton Harbor,2005,bassa,1,1,48.0,"front,steering,power"
Benton Harbor,2013,bassa,3,3,26.0,"front,leather,heated"
Benton Harbor,2016,bassa,2,2,63.0,"radio,rear,power"
Berea,2005,bassa,1,1,36.0,"wheel,warranty,available"
Berea,2013,bassa,11,11,103.09,"front,rear,door"
Berea,2014,bassa,7,7,51.14,"front,rear,power"
Berea,2018,bassa,1,2,18.0,"comma,rear,buick"
Bergen,2016,media,1,1,15.0,"front,rear,type"
Bergenfield,2010,media,1,1,35.0,"front,rear,type"
Berlin,1991,media,1,1,424.0,""
Berlin,2004,bassa,3,3,73.33,"front,power,rear"
Berlin,2011,media,1,1,8.0,"front,passenger,wheel"
Berlin,2013,bassa,27,32,67.47,"front,rear,system"
Berlin,2015,alta,1,1,40.0,"rear,power,front"
Berlin,2020,alta,17,66,139.23,"rear,front,power"
Bernardsville,2012,bassa,1,1,4.0,"month,dealer,purchase"
Bernardsville,2018,media,3,11,25.27,"power,rear,control"
Bernardsville,2021,alta,1,1,6.0,"dealer,volkswagen,boasts"
Berne,2006,bassa,1,1,42.0,"steering,sales,power"
Berne,2007,bassa,4,4,33.75,"sales,moser,ford"
Berne,2012,media,1,1,92.0,"sales,airbag,steering"
Berne,2015,bassa,1,1,76.0,"power,airbag,control"
Berwick,2011,bassa,5,5,39.6,"front,rear,power"
Bessemer,2006,bassa,1,1,32.0,"power,steering,wheel"
Bethany,2016,bassa,1,1,12.0,"front,rear,black"
Bethel,2011,bassa,3,3,21.33,"power,rear,seat"
Bethel Park,2019,media,2,6,347.67,"mitsubishi,sales,great"
Bethesda,2015,media,7,9,16.0,"front,rear,power"
Bethesda,2020,alta,37,247,125.2,"front,rear,power"
Bethlehem,2001,bassa,1,1,33.0,"vehicles,auto,mall"
Bethlehem,2006,bassa,7,7,35.43,"front,rear,seat"
Bethlehem,2010,bassa,9,10,25.1,"front,rear,power"
Bethlehem,2020,alta,11,44,144.05,"cadillac,2020,chevrolet"
Bethpage,2009,bassa,1,1,27.0,"just,owner,accidents"
Beverly,2014,bassa,4,4,94.0,"front,rear,type"
Beverly,2018,bassa,1,1,32.0,"driver,rear,vehicle"
Beverly,2018,media,3,5,145.2,"wheel,rear,power"
Beverly,2020,alta,7,41,193.22,"power,driver,seat"
Biddeford,2016,media,7,8,119.63,"rear,front,color"
Biddeford,2017,media,7,15,68.93,"color,rear,front"
Big Rapids,2014,bassa,4,4,26.25,"front,rear,type"
Big Rapids,2015,media,2,3,34.67,"front,rear,power"
Big Rapids,2016,bassa,5,7,46.14,"front,rear,power"
Big Rapids,2017,bassa,9,13,45.62,"front,rear,wheel"
Big Rapids,2019,bassa,4,4,59.0,"front,rear,wheel"
Big Stone Gap,2012,bassa,2,2,4.5,"front,door,steering"
Binghamton,2014,bassa,20,27,28.41,"front,rear,power"
Binghamton,2016,media,10,11,102.64,"front,rear,power"
Binghamton,2017,bassa,23,42,56.81,"front,rear,power"
Binghamton,2019,bassa,4,5,44.2,"front,rear,color"
Birch Run,2011,bassa,1,1,9.0,"wheel,front,steering"
Birch Run,2012,bassa,1,1,29.0,"front,wheel,ford"
Birch Run,2013,bassa,1,1,11.0,"ford,escape,ecoboost"
Birch Run,2016,bassa,1,1,188.0,"wheel,front,radio"
Birch Run,2017,media,8,13,30.23,"wheel,heated,rear"
Birmingham,1971,media,1,1,350.0,"local,vinyl,interior"
Birmingham,2016,bassa,1,1,22.0,"2016,awards,white"
Blackstone,2008,bassa,1,1,13.0,"power,automotive,makes"
Blackstone,2010,bassa,1,1,19.0,"power,bags,automotive"
Blackstone,2016,media,4,4,81.75,"power,control,rear"
Blackwood,2001,bassa,1,1,40.0,"call,pricing,power"
Blackwood,2009,bassa,3,3,137.0,"power,front,seat"
Blackwood,2010,bassa,3,3,67.33,"power,front,rear"
Blackwood,2011,bassa,4,4,107.5,"power,front,rear"
Blackwood,2017,alta,3,3,34.0,"rear,driver,wheel"
Blakely,2012,bassa,3,3,78.67,"power,brakes,additional"
Bloomery,2007,bassa,2,2,133.5,"power,great,locks"
Bloomfield,2007,media,1,1,15.0,"front,rear,type"
Bloomfield,2010,bassa,7,7,71.57,"front,rear,type"
Bloomfield,2017,bassa,8,8,105.13,"front,rear,power"
Bloomfield,2018,bassa,2,3,234.0,"front,rear,comma"
Bloomfield Hills,2000,bassa,2,2,73.5,"rear,front,power"
Bloomfield Hills,2005,bassa,5,5,76.0,"front,seat,rear"
Bloomfield Hills,2016,media,4,4,33.5,"front,rear,power"
Bloomingdale,2005,bassa,2,2,26.0,"front,power,seat"
Bloomingdale,2014,bassa,6,6,35.83,"front,rear,type"
Bloomington,1987,media,1,1,334.0,"truck,used,body"
Bloomington,1995,bassa,1,1,208.0,"power,gorgeous,lifted"
Bloomington,2006,bassa,8,8,80.88,"front,power,rear"
Bloomington,2012,media,3,4,19.25,"front,rear,wheel"
Bloomington,2015,bassa,26,31,53.81,"front,rear,power"
Bloomington,2017,media,49,107,45.21,"front,power,rear"
Bloomsburg,2008,bassa,1,1,9.0,"power,wheel,nice"
Bloomsburg,2011,bassa,8,8,22.25,"power,steering,wheel"
Bloomsburg,2021,media,4,18,33.44,"delivers,honda,engine"
Blountville,2014,media,1,1,43.0,"airbags,power,wheel"
Blue Island,2006,bassa,1,1,43.0,"front,rear,system"
Blue Island,2020,alta,4,13,126.69,"rear,front,power"
Blue Springs,2014,bassa,1,1,27.0,"front,manual,cargo"
Bluffton,2011,bassa,2,2,38.0,"front,rear,wheel"
Bluffton,2014,media,1,1,18.0,"siriusxm,service,2014"
Bluffton,2015,bassa,3,3,136.67,"airbag,steering,wheels"
Bluffton,2017,media,12,25,42.32,"front,power,rear"
Bluffton,2018,bassa,3,4,49.25,"airbag,clean,feasel"
Boalsburg,2009,bassa,1,1,10.0,""
Boalsburg,2015,media,1,1,7.0,"black,power,body"
Boerne,2015,bassa,1,1,29.0,"front,rear,control"
Boerne,2018,bassa,1,1,44.0,"rear,2018,front"
Bohemia,2016,media,13,16,80.69,"front,rear,wheel"
Bohemia,2018,bassa,10,14,28.29,"front,2018,steering"
Boise,2012,media,2,2,8.5,"diesel,engine,front"
Bolingbrook,2019,bassa,6,9,26.11,"value,pricing,customers"
Bolingbrook,2021,alta,2,10,18.9,"power,rear,front"
Bonner Springs,1975,bassa,1,1,339.0,"owner,actual,miles"
Boone,2009,bassa,1,1,26.0,"friendship,vehicle,front"
Boone,2013,bassa,2,2,7.0,"front,rear,seat"
Boone,2015,bassa,5,5,20.6,"friendship,front,rear"
Boonton,2017,media,3,4,21.75,"power,rear,front"
Boonville,2017,bassa,1,1,293.0,"condition,front,rear"
Boonville,2019,media,1,1,15.0,"canyon,crew,short"
Boston,2012,bassa,3,3,33.67,"wheel,power,front"
Boston,2016,alta,1,2,18.0,"porsche,package,inspection"
Boston,2020,alta,23,77,152.22,"package,boston,rear"
Boston,2020,bassa,2,3,142.33,"power,rear,control"
Bound Brook,2012,bassa,1,1,90.0,"front,rear,type"
Bound Brook,2013,bassa,2,2,245.0,"front,rear,type"
Bourbonnais,1998,bassa,2,2,7.0,"black,1998,might"
Bourbonnais,2010,bassa,1,1,6.0,"2010,jeep,wrangler"
Bourbonnais,2011,media,1,1,78.0,"seats,system,control"
Bourbonnais,2014,bassa,5,6,47.5,"front,rear,power"
Bourbonnais,2015,bassa,11,12,46.33,"front,rear,power"
Bourbonnais,2019,alta,3,6,215.33,"front,rear,power"
Bourbonnais,2019,bassa,16,22,66.55,"front,rear,power"
Bourbonnais,2020,bassa,4,33,103.18,"rear,front,driver"
Bourne,2013,bassa,2,2,20.5,"driver,mirrors,wheel"
Bourne,2019,alta,4,4,108.75,"seat,mirrors,power"
Bourne,2020,media,41,299,64.16,"rear,wheel,power"
Bow,2014,bassa,4,4,47.5,"front,rear,power"
Bow,2014,media,1,1,12.0,"front,rear,wheel"
Bow,2015,bassa,10,11,18.64,"front,rear,wheel"
Bowie,2014,bassa,6,6,10.67,"front,rear,power"
Bowie,2020,bassa,15,119,89.71,"front,rear,audio"
Bowling Green,2016,media,1,1,27.0,"front,wheel,rear"
Bowmansville,2020,media,8,42,36.9,"front,additional,info"
Bradley,1996,bassa,1,1,129.0,""
Bradley,2004,bassa,3,3,153.33,"power,player,cruise"
Bradley,2020,alta,5,8,98.75,"rear,front,seat"
Bradley,2021,media,2,19,20.68,"rear,front,seat"
Braintree,2008,bassa,4,4,21.75,"front,rear,type"
Braintree,2017,bassa,28,77,31.77,"front,rear,wheel"
Braintree,2019,bassa,1,1,11.0,"xtronic,charcoal,cloth"
Braintree,2020,bassa,2,52,188.67,"system,audio,automatic"
Branchville,2006,bassa,2,2,1031.5,"front,seat,type"
Branchville,2013,media,1,1,545.0,"front,type,rear"
Branchville,2015,bassa,5,5,229.4,"front,rear,power"
Brandon,2018,media,2,2,47.0,"package,pricing,vehicle"
Brandywine,2015,media,2,2,20.5,"seat,power,vehicle"
Branford,2014,media,1,1,26.0,"power,altitude,black"
Branford,2018,alta,1,1,30.0,"limited,leather,moonroof"
Branford,2020,bassa,7,12,76.58,"power,rear,front"
Brattleboro,2011,media,1,1,38.0,"front,rear,wheel"
Brazil,2008,media,1,1,74.0,""
Brazil,2015,media,5,5,170.6,"vehicle,come,visit"
Brazil,2017,alta,3,3,299.0,""
Brazil,2017,bassa,9,11,81.36,"power,front,vehicle"
Brazil,2020,media,36,142,104.63,"front,rear,power"
Brentwood,2000,bassa,1,1,90.0,"airbag,power,control"
Brentwood,2004,bassa,7,7,187.71,"power,seat,steering"
Brentwood,2014,media,4,4,29.75,"seats,prices,accurate"
Brevard,2016,media,2,2,30.5,"power,system,control"
Brevard,2020,bassa,2,2,66.5,"call,egolf,brevard"
Brevard,2021,media,1,1,4.0,"front,rear,audio"
Brewer,2017,media,3,9,26.78,"power,control,rear"
Brewer,2018,media,4,4,38.25,"power,rear,control"
Brewster,2020,media,21,113,83.2,"power,wheel,control"
Brewster,2021,media,2,23,20.48,"rear,power,subaru"
Brick,1991,bassa,1,1,89.0,"power,front,speed"
Brick,2012,bassa,14,14,49.5,"front,rear,type"
Brick,2015,bassa,6,6,34.83,"front,rear,type"
