city,year,fascia,num_modelli,num_auto,avg_daysonmarket,top3_str
Arlington,2008,media,4,4,37.5,"power,rear,front"
Arlington,2011,media,3,3,43.67,"power,vehicle,wheel"
Arlington,2013,bassa,39,46,49.3,"front,rear,power"
Arlington,2017,media,82,204,40.45,"power,rear,front"
Arlington,2019,media,36,52,112.42,"power,rear,control"
Arlington,2021,alta,7,14,19.21,"power,wheel,control"
Arlington Heights,1988,bassa,1,1,270.0,"arlington,convertible,speed"
Arlington Heights,2009,bassa,11,12,36.25,"front,power,steering"
Arlington Heights,2013,media,3,3,22.33,"front,used,trucks"
Arlington Heights,2018,alta,5,5,372.2,"rear,front,control"
Arundel,2010,bassa,1,1,292.0,""
Arundel,2016,bassa,2,2,74.5,"power,wheel,control"
Arundel,2017,bassa,4,6,29.0,"wheel,power,rear"
Asbury Park,2005,bassa,1,1,68.0,"front,power,seats"
Asbury Park,2015,bassa,12,16,28.0,"front,rear,power"
Asbury Park,2021,media,2,3,47.33,"front,rear,audio"
Ashby,2010,bassa,1,1,57.0,"front,rear,type"
Asheboro,2005,bassa,6,7,131.43,"front,rear,power"
Asheville,1988,bassa,1,1,49.0,"mercury,sable,owner"
Asheville,2007,bassa,15,16,149.06,"power,front,steering"
Asheville,2009,bassa,17,19,55.47,"power,front,steering"
Asheville,2010,bassa,16,19,106.0,"front,power,steering"
Asheville,2018,media,50,99,44.31,"front,rear,power"
Ashland,2007,bassa,14,15,74.53,"front,rear,power"
Ashland,2014,bassa,27,37,62.54,"front,rear,power"
Ashland,2017,media,39,86,38.38,"front,rear,power"
Ashland,2020,media,63,469,93.46,"2020,front,power"
Ashtabula,2016,bassa,1,1,74.0,"rear,front,power"
Ashtabula,2018,bassa,3,3,51.67,"front,wheel,rear"
Athens,2010,bassa,3,3,9.67,"front,power,control"
Atlantic City,2010,bassa,1,1,62.0,"front,rear,type"
Atlantic City,2012,bassa,1,1,35.0,"power,seat,driver"
Atlantic City,2014,bassa,2,2,30.5,"system,front,rear"
Atlantic City,2015,media,1,1,26.0,"system,luxury,automatic"
Attica,1983,bassa,1,1,792.0,"chevrolet,easy,ways"
Attica,2019,media,12,18,45.72,"power,rear,front"
Attleboro,2020,alta,2,2,221.0,"seat,driver,mirrors"
Auburn Hills,2008,bassa,1,1,17.0,"front,passenger,wheel"
Auburn Hills,2015,media,3,3,11.0,"rear,front,wheel"
Auburn Hills,2017,bassa,7,9,84.44,"front,steering,rear"
Augusta,2008,bassa,2,2,25.0,"front,rear,power"
Augusta,2012,media,1,1,15.0,"wheel,seats,bluetooth"
Augusta,2015,media,4,5,173.4,"front,rear,manual"
Aurora,2001,bassa,2,2,63.0,"airbag,rear,visit"
Aurora,2005,bassa,3,3,33.67,"power,steering,mirror"
Aurora,2009,bassa,6,6,91.67,"power,seat,front"
Aurora,2017,alta,1,1,11.0,"2017,factory,certified"
Austin,2002,bassa,2,2,1089.5,"power,front,seat"
Austin,2006,bassa,1,1,25.0,""
Austinburg,2017,bassa,5,8,59.0,""
Austinburg,2020,bassa,1,5,105.4,""
Austinburg,2020,media,5,27,41.59,""
Austintown,2015,media,1,1,29.0,"front,rear,color"
Austintown,2017,bassa,1,1,42.0,"front,rear,color"
Avenel,2015,bassa,11,13,33.62,"front,rear,driver"
Avenel,2019,bassa,11,18,40.28,"warranty,front,rear"
Avenel,2020,media,10,11,17.45,"front,rear,power"
Avon,2016,media,29,33,62.15,"wheel,power,system"
Avon,2017,bassa,31,58,62.95,"front,rear,wheel"
Avon Lake,2012,media,1,1,9.0,"supercharger,installed,over"
Avon Lake,2015,alta,1,1,532.0,"black,ceramic,blue"
Avondale,2020,bassa,1,1,39.0,"power,front,wheel"
Ayden,2016,media,5,5,23.6,"power,rear,2016"
Ayden,2017,media,9,13,55.31,"power,front,seats"
Ayden,2019,alta,2,3,67.33,"system,power,navigation"
Aylett,2014,bassa,2,2,43.5,"front,rear,type"
Bad Axe,2005,bassa,3,3,41.67,"rear,front,power"
Bakersfield,2014,bassa,3,3,92.67,"power,control,bags"
Bakerstown,2015,media,2,2,15.0,"warranty,whichever,comes"
Bakerstown,2017,bassa,5,6,37.17,"front,door,rear"
Bala Cynwyd,2010,bassa,2,2,33.0,"power,rear,wheel"
Bala Cynwyd,2014,bassa,3,3,26.0,"power,rear,seat"
Bala Cynwyd,2014,media,1,1,12.0,"system,keyless,leather"
Bala Cynwyd,2017,bassa,2,3,27.0,"front,power,control"
Ballston Spa,2011,bassa,1,1,1.0,"front,rear,type"
Bally,2021,media,2,9,39.0,"system,power,alloy"
Baltimore,2006,bassa,5,5,31.0,"power,front,rear"
Baltimore,2011,bassa,37,51,50.53,"front,power,rear"
Baltimore,2018,media,50,84,32.55,"front,power,rear"
Bangor,2001,bassa,1,1,23.0,"front,power,type"
Bangor,2006,bassa,4,4,14.75,"front,rear,seat"
Bangor,2014,bassa,18,21,39.48,"front,rear,wheel"
Bangor,2016,bassa,23,29,41.24,"front,rear,wheel"
Baptistown,2008,bassa,1,1,18.0,"power,control,wheel"
Barberton,1993,bassa,1,1,63.0,""
Barberton,2006,bassa,2,2,52.5,"power,additional,info"
Barberton,2010,bassa,1,1,39.0,""
Barberton,2016,media,4,6,31.33,"comma,rear,front"
Barboursville,2017,media,1,1,42.0,"weather,additional,info"
Barboursville,2020,bassa,2,4,88.0,"front,rear,power"
Barkhamsted,2018,bassa,1,2,23.5,"power,control,rear"
Barnesville,2015,bassa,6,6,92.67,"front,rear,type"
Barnesville,2015,media,1,1,886.0,"front,rear,type"
Barnesville,2018,bassa,3,3,9.67,"front,rear,type"
Barre,2015,media,2,2,52.5,"front,rear,power"
Barrington,1993,bassa,1,1,33.0,"front,power,steering"
Barrington,2002,bassa,1,1,63.0,"front,rear,auto"
Barrington,2013,bassa,18,20,31.95,"front,rear,wheel"
Bartonsville,2015,bassa,8,8,14.63,"power,rear,control"
Bartonsville,2018,bassa,8,11,47.18,"power,rear,black"
Bartonsville,2020,media,13,90,72.73,"must,dealer,through"
Batesville,2010,bassa,2,2,289.0,"front,rear,type"
Baton Rouge,2020,media,9,75,55.83,"front,rear,power"
Baxley,2017,media,1,1,66.0,"radio,system,home"
Bay City,1998,bassa,1,1,1.0,"front,rear,mirror"
Bay City,2008,bassa,11,12,27.25,"front,power,rear"
Bay City,2020,alta,19,53,119.55,"rear,power,front"
Bay Shore,2012,bassa,12,12,43.0,"front,rear,wheel"
Bay Shore,2015,bassa,15,16,46.56,"front,rear,power"
Bay Shore,2018,media,28,78,27.74,"rear,power,front"
Bay Shore,2020,media,29,385,76.27,"wheel,rear,power"
Bayonne,2015,bassa,5,5,123.2,"front,rear,type"
Bayonne,2016,bassa,1,1,36.0,"control,power,bags"
Bayside,2019,alta,3,4,525.25,"front,power,wheel"
Beachwood,2019,bassa,18,44,21.77,"sales,drive,test"
Bealeton,2005,bassa,1,1,37.0,"vehicles,prices,power"
Beaver Falls,2019,media,14,99,455.26,"front,rear,audio"
Beaver Falls,2020,alta,5,17,195.35,"2020,front,rear"
Beckley,2001,bassa,1,1,1.0,"power,wheel,additional"
Beckley,2014,media,1,1,34.0,"additional,info,rear"
Beckley,2017,media,22,31,70.9,"front,rear,power"
Beckley,2021,media,9,67,12.51,"front,rear,wheel"
Bedford,1966,alta,1,1,179.0,"wheel,drive,leather"
Bedford,2010,bassa,25,27,23.7,"front,rear,power"
Bedford,2014,bassa,35,50,45.04,"front,rear,power"
Bedford,2015,media,14,18,15.28,"rear,power,front"
Bedford,2016,media,37,54,26.81,"front,power,rear"
Bedford Hills,2017,bassa,1,1,32.0,"front,rear,seat"
Bel Air,2008,bassa,3,3,12.33,"front,rear,power"
Bel Air,2019,bassa,2,2,19.0,"front,rear,system"
Bel Air,2021,alta,5,16,14.88,"chevrolet,bell,package"
Belford,2017,bassa,26,33,31.76,"pricing,vehicle,internet"
Belford,2017,media,17,18,47.56,"pricing,vehicle,internet"
Belington,2015,bassa,1,1,201.0,""
Belle Mead,2015,bassa,2,2,1487.5,"rear,front,power"
Belle Mead,2019,media,1,1,22.0,"front,rear,comma"
Belle Vernon,1999,bassa,1,1,1148.0,"locks,steering,power"
Belle Vernon,2004,bassa,1,1,314.0,"truck,chevrolet,colorado"
Bellevue,2017,bassa,1,1,117.0,"front,power,rear"
Bellevue,2017,media,5,7,47.57,"front,power,rear"
Belmar,2019,bassa,1,1,82.0,"front,rear,power"
Belmar,2019,media,1,1,15.0,"front,rear,power"
Beloit,2017,media,3,3,26.0,"power,heated,steering"
Beloit,2019,media,4,4,65.0,"power,steering,wheel"
Belvidere,2014,bassa,1,1,21.0,"front,rear,type"
Bennington,2014,media,2,2,16.5,"driver,seat,power"
Bennington,2020,bassa,5,13,208.77,"wheel,rear,power"
Bensenville,1949,bassa,1,1,1168.0,"call,1122,chicagoautoplace"
Bensenville,2004,bassa,3,3,35.0,"front,rear,system"
Bensenville,2018,alta,2,2,477.0,"power,rear,front"
Benton Harbor,2019,bassa,6,6,21.67,"front,rear,power"
Berea,1972,bassa,1,1,97.0,"warranty,available,special"
Berea,1996,bassa,1,1,97.0,"wheels,please,warranty"
Berea,2004,bassa,1,1,21.0,"power,seat,steering"
Berea,2014,media,1,1,27.0,"warranty,available,special"
Berea,2016,bassa,4,4,26.25,"front,rear,driver"
Berea,2019,bassa,1,3,18.33,"power,nearnewauto,call"
Bergen,2019,media,4,6,17.5,"front,type,rear"
Berkeley Township,1999,bassa,1,1,238.0,""
Berlin,1973,bassa,2,3,559.0,"advertised,offer,vehicles"
Berlin,2002,bassa,1,1,45.0,"front,rear,fuel"
Bernardsville,2016,bassa,1,1,11.0,"rear,power,front"
Berne,2009,bassa,2,2,17.5,"power,sales,moser"
Berne,2017,bassa,4,7,125.0,"ford,sales,family"
Berne,2019,media,2,3,124.67,"power,sales,airbag"
Berne,2020,media,5,11,136.36,"ford,sales,moser"
Berwick,2008,bassa,1,1,207.0,"rear,front,audio"
Berwick,2012,bassa,7,7,84.14,"front,rear,type"
Berwick,2013,bassa,5,7,39.43,"front,rear,wheel"
Berwick,2014,bassa,8,10,50.3,"front,rear,audio"
Berwick,2016,bassa,12,15,130.73,"front,rear,audio"
Berwick,2020,media,23,80,117.09,"front,wheel,power"
Berwyn,2010,bassa,4,4,43.0,"power,steering,control"
Berwyn,2011,bassa,5,5,54.8,"power,steering,front"
Berwyn,2015,media,1,1,8.0,"point,inspection,recent"
Berwyn,2021,alta,3,19,20.42,"power,wheel,volvo"
Bethesda,2011,media,1,1,14.0,"front,power,system"
Bethesda,2019,alta,5,6,287.17,"rear,power,front"
Bethlehem,2004,bassa,6,6,29.33,"front,vehicles,auto"
Bethlehem,2006,media,1,1,187.0,"front,power,seat"
Bethlehem,2012,bassa,21,24,39.5,"front,rear,auto"
Bethlehem,2019,alta,3,3,158.0,"front,rear,power"
Bethlehem,2020,bassa,4,11,54.82,"front,rear,wheel"
Beverly,2013,bassa,7,7,33.29,"rear,front,wheel"
Beverly,2021,alta,1,1,11.0,"wheel,power,driver"
Beverly Hills,2019,media,1,1,53.0,"cadillac,certified,warranty"
Biddeford,2012,bassa,5,6,75.67,"heated,driver,additional"
Biddeford,2016,bassa,2,2,47.0,"additional,info,front"
Big Rapids,2013,media,1,1,49.0,"front,rear,type"
Big Stone Gap,2014,bassa,1,2,58.0,"focus,steering,2014"
Big Stone Gap,2019,bassa,15,27,71.04,"front,steering,wheel"
Big Stone Gap,2020,alta,4,5,35.4,"front,rear,power"
Binghamton,2005,bassa,1,1,40.0,"front,power,rear"
Binghamton,2005,media,1,1,33.0,"front,power,control"
Birch Run,2007,bassa,1,1,0.0,"sierra,1500,sle1"
Birch Run,2012,media,1,1,15.0,"hemi,1500,sport"
Birch Run,2014,media,1,1,8.0,"leather,sierra,1500"
Birch Run,2018,media,2,6,34.0,"front,wheel,system"
Birmingham,2010,bassa,1,1,34.0,"must,qualify,trade"
Birmingham,2013,bassa,3,3,8.0,"vehicle,power,navigation"
Biscoe,2014,bassa,1,1,187.0,"system,power,wheel"
Black River Falls,2020,media,1,1,99.0,"grand,cherokee,laredo"
Blackwood,1994,bassa,1,1,55.0,"call,pricing,today"
Blackwood,1998,media,1,1,12.0,"rear,tires,front"
Blackwood,2000,bassa,1,1,100.0,"power,front,rear"
Blackwood,2002,media,1,1,83.0,"truck,call,pricing"
Blackwood,2004,bassa,2,2,469.0,"power,call,clean"
Blackwood,2010,media,2,2,8.5,"rear,passenger,power"
Blackwood,2011,media,6,7,20.71,"power,front,seat"
Blackwood,2017,bassa,10,49,30.59,"power,rear,driver"
Blackwood,2020,bassa,1,2,50.0,"rear,power,mirror"
Blairsville,2012,media,1,1,11.0,"front,rear,suspension"
Blairsville,2015,bassa,3,3,57.33,"front,rear,seat"
Blakely,2010,bassa,4,4,129.25,"power,brakes,wheel"
Blauvelt,2015,bassa,2,2,15.0,"front,rear,dual"
Blauvelt,2017,media,17,42,26.26,"front,wheel,rear"
Blauvelt,2018,media,8,18,23.61,"front,rear,wheel"
Bloomery,2009,bassa,2,2,186.0,"power,steering,great"
Bloomfield,2011,bassa,11,11,27.73,"front,rear,type"
Bloomfield Hills,2008,bassa,3,3,10.33,"front,steering,rear"
Bloomfield Hills,2011,bassa,6,6,25.17,"front,wheel,rear"
Bloomfield Hills,2012,bassa,9,10,38.4,"front,rear,power"
Bloomfield Hills,2020,alta,8,24,163.71,"front,rear,2020"
Bloomingdale,2016,bassa,4,4,18.25,"front,rear,type"
Bloomington,2016,media,24,32,65.81,"front,power,rear"
Bloomington,2020,media,92,664,113.04,"front,rear,wheel"
Bloomsburg,2010,bassa,6,6,37.33,"power,seat,steering"
Bloomsburg,2017,bassa,15,30,55.9,"power,2017,front"
Bloomsburg,2021,alta,1,1,49.0,""
Bluefield,2015,bassa,1,1,12.0,"front,power,wheel"
Bluefield,2018,media,4,5,344.6,"front,rear,power"
Boalsburg,2013,bassa,1,1,0.0,"heated,additional,info"
Boalsburg,2016,media,1,1,62.0,"edge,drive,ford"
Boardman,2010,bassa,3,3,48.67,"front,power,steering"
Boardman,2011,bassa,9,9,32.11,"front,power,rear"
Boardman,2012,bassa,8,8,30.38,"front,wheel,steering"
Boardman,2014,media,4,5,9.4,"front,rear,power"
Boardman,2019,media,7,7,32.0,"front,radio,wheel"
Boardman,2021,media,12,64,20.38,"front,rear,wheel"
Boerne,2015,alta,1,1,37.0,""
Bohemia,2005,bassa,1,1,385.0,"rear,front,door"
Bohemia,2008,bassa,4,5,96.6,"rear,front,seat"
Bohemia,2019,bassa,6,8,261.25,"front,wheel,steering"
Bohemia,2020,bassa,4,15,77.2,"front,wheel,steering"
Boise,2019,media,2,2,21.0,"front,wheel,power"
Bolingbrook,2016,bassa,4,7,17.86,"value,leather,pricing"
Bolivar,2019,media,1,1,83.0,"front,power,control"
Bonita Springs,2018,alta,1,1,28.0,"front,power,rear"
Boone,2011,bassa,2,2,17.5,"front,friendship,rear"
Boone,2014,bassa,4,4,33.25,"front,rear,power"
Boone,2016,media,5,5,20.6,"front,power,rear"
Boonton,2018,media,4,7,28.86,"system,radio,rear"
Boonton,2020,alta,4,13,164.23,"rear,power,front"
Boonville,2015,bassa,3,3,114.33,"rear,seats,options"
Boston,2014,bassa,4,4,24.75,"power,rear,control"
Boston,2019,alta,6,10,141.4,"power,wheel,porsche"
Boston,2019,media,9,15,30.4,"power,rear,wheel"
Bound Brook,2010,bassa,4,4,43.25,"front,rear,type"
Bountiful,2008,bassa,1,1,18.0,"front,rear,type"
Bourbonnais,2014,media,3,3,32.0,"wheels,engine,includes"
Bourbonnais,2020,alta,17,84,66.27,"front,rear,power"
Bourne,2018,bassa,6,8,74.88,"wheel,system,rear"
Bow,2007,bassa,1,1,21.0,"wheel,front,steering"
Bow,2019,media,11,17,23.76,"warranty,front,rear"
Bowie,2005,bassa,1,1,1.0,"front,wheel,steering"
Bowie,2017,media,25,33,26.88,"front,rear,power"
Bowie,2020,media,71,806,96.98,"front,rear,power"
Bowie,2021,bassa,1,3,3.0,"front,rear,audio"
Bowmansville,2009,bassa,1,1,28.0,"front,rear,power"
Bowmansville,2015,alta,1,1,57.0,"audi,quattro,rear"
Braddock Heights,2020,bassa,3,5,5.2,"front,steering,wheel"
Bradenton,2016,bassa,1,1,17.0,"power,rear,front"
Bradenton,2019,media,1,1,32.0,"power,wheel,heated"
Bradley,2012,bassa,3,3,63.67,"control,seats,power"
Bradley,2016,media,3,3,260.0,"seats,control,power"
Bradley,2020,media,7,32,97.78,"front,rear,audio"
Braintree,2012,bassa,6,6,20.33,"front,rear,type"
Braintree,2014,media,3,3,11.67,"front,rear,type"
Braintree,2017,alta,1,1,18.0,"power,seat,includes"
Braintree,2017,media,43,186,24.54,"power,front,rear"
Branchville,2004,bassa,1,1,172.0,"power,rear,front"
Branchville,2005,bassa,3,3,573.67,"front,seat,power"
Branchville,2010,bassa,3,3,21.0,"front,rear,type"
Branchville,2012,media,1,1,12.0,"steering,vehicle,control"
Branford,2009,bassa,3,3,35.33,"power,steering,vehicle"
Branford,2011,bassa,9,11,33.18,"front,power,rear"
Brazil,2014,bassa,6,8,99.63,"front,vehicle,seat"
Brentwood,2006,bassa,3,3,27.0,"power,front,steering"
Brevard,2017,media,5,9,40.44,"power,system,rear"
Brevard,2019,bassa,6,7,41.43,"power,door,system"
Brewer,1993,bassa,1,1,434.0,""
Brewer,2017,bassa,4,7,36.14,"power,rear,front"
Brick,2008,bassa,8,8,80.0,"front,rear,type"
Brick,2016,bassa,8,10,48.8,"front,rear,power"
Brick,2019,bassa,4,4,49.25,"power,rear,front"
Brick,2020,alta,5,61,102.57,"power,rear,front"
Bridgeton,2020,media,24,113,136.8,"includes,vehicle,owned"
Bridgeview,2002,bassa,2,4,35.5,"front,rear,power"
Bridgeview,2008,bassa,12,15,85.07,"front,rear,type"
Bridgeview,2011,bassa,14,16,88.13,"front,rear,type"
Bridgeville,2014,bassa,3,3,46.0,"rear,front,power"
Bridgeville,2020,media,13,63,59.83,"rear,includes,front"
Bridgewater,2012,bassa,26,31,129.26,"front,power,rear"
Bridgewater,2015,bassa,22,26,36.58,"front,power,rear"
Bridgewater,2020,alta,21,79,132.92,"wheel,rear,driver"
Bridgewater,2021,alta,2,4,37.75,"seat,rear,wheel"
Bridgton,2012,bassa,2,2,8.5,"drive,2012,call"
Bridgton,2015,bassa,2,2,10.0,"front,rear,wheel"
Bridgton,2017,bassa,4,6,78.83,"drive,2017,front"
