city,year,fascia,num_modelli,num_auto,avg_daysonmarket,top3_str
East Hartford,2016,alta,3,3,245.33,"front,wheel,power"
East Hartford,2020,media,69,414,113.24,"front,rear,2020"
East Hartford,2021,media,20,105,19.64,"front,rear,power"
East Haven,2016,media,7,7,29.29,"power,steering,control"
East Islip,2008,bassa,4,4,67.25,"power,airbag,steering"
East Islip,2015,bassa,1,1,140.0,"airbag,credit,carfax"
East Islip,2016,bassa,3,3,89.67,"steering,control,airbag"
East Islip,2017,bassa,1,1,7.0,"airbag,power,steering"
East Liverpool,2005,bassa,2,2,581.5,"front,power,seat"
East Liverpool,2012,bassa,5,5,42.0,"front,rear,type"
East Liverpool,2015,media,1,1,40.0,"power,front,rear"
East Liverpool,2018,bassa,2,2,77.5,"front,power,rear"
East Meadow,1993,bassa,1,1,3.0,"great,only,front"
East Meadow,2010,bassa,1,1,15.0,"front,rear,type"
East Meadow,2011,bassa,2,2,154.0,"front,rear,type"
East Meadow,2016,bassa,4,4,80.25,"front,rear,power"
East Palestine,2016,bassa,1,1,111.0,"front,comma,rear"
East Patchogue,2005,bassa,1,1,11.0,"power,steering,wheel"
East Providence,2005,bassa,1,1,4.0,"front,power,airbags"
East Providence,2017,alta,1,1,5.0,"seats,front,heated"
East Providence,2018,bassa,22,37,35.0,"front,rear,wheel"
East Providence,2021,media,12,77,15.26,"door,wheel,rear"
East Rochester,2013,bassa,8,9,43.0,"front,rear,wheel"
East Rochester,2020,media,45,490,103.73,"front,rear,wheel"
East Stroudsburg,2008,bassa,6,6,44.67,"available,power,wheel"
East Stroudsburg,2013,bassa,3,3,29.0,"available,power,bags"
East Stroudsburg,2013,media,1,1,13.0,"power,package,available"
East Stroudsburg,2014,bassa,4,4,43.5,"power,rear,control"
East Stroudsburg,2017,bassa,8,13,30.23,"power,rear,wheel"
East Stroudsburg,2020,alta,2,3,72.67,"power,rear,control"
East Syracuse,2011,bassa,2,2,4.5,"sales,door,drive"
East Syracuse,2021,media,12,87,20.69,"rear,front,seat"
East Troy,2005,bassa,1,1,264.0,"power,wheels,steering"
East Troy,2009,bassa,1,1,57.0,"power,steering,anti"
East Wareham,2006,bassa,1,1,300.0,"airbag,power,steering"
East Wareham,2012,bassa,1,1,92.0,"power,front,steering"
East Windsor,2007,bassa,31,37,38.54,"front,rear,wheel"
East Windsor,2014,bassa,30,37,48.65,"front,rear,power"
Eastampton,2009,bassa,1,1,19.0,"front,rear,type"
Eastampton,2015,bassa,1,1,20.0,"front,rear,type"
Eastampton,2017,bassa,3,3,53.33,"front,rear,type"
Eastchester,2018,media,5,5,50.4,"rear,front,power"
Eastchester,2019,bassa,1,1,18.0,"front,rear,power"
Eastlake,1997,bassa,2,2,11.0,"power,miles,wheel"
Eastlake,2011,bassa,18,22,51.68,"front,rear,type"
Easton,2002,media,1,1,2.0,"front,rear,wheel"
Easton,2006,bassa,8,8,25.0,"front,rear,seat"
Easton,2007,bassa,15,16,20.81,"front,rear,door"
Easton,2013,bassa,42,52,31.12,"front,rear,wheel"
Easton,2015,media,23,28,28.57,"front,rear,power"
Eastpointe,2007,bassa,7,7,43.0,"credit,customers,power"
Eastpointe,2008,bassa,5,5,28.4,"front,credit,power"
Eastpointe,2012,media,2,2,3.0,"power,safety,premium"
Eastpointe,2016,bassa,16,19,32.21,"control,power,customers"
Eatontown,2000,bassa,1,1,12.0,"power,front,windows"
Eatontown,2011,bassa,11,12,17.5,"front,rear,power"
Eatontown,2013,bassa,19,24,25.5,"front,rear,power"
Eatontown,2018,media,36,63,31.94,"rear,front,power"
Eau Claire,2020,media,1,1,83.0,"front,rear,steering"
Ebensburg,2017,bassa,16,28,45.25,"power,wheel,control"
Ebensburg,2019,bassa,5,5,45.6,"power,control,wheel"
Ebensburg,2020,bassa,1,1,56.0,"passenger,power,control"
Eden,2008,bassa,2,2,38.0,"front,rear,type"
Edenton,2016,bassa,2,2,10.0,"front,wheel,rear"
Edgewater,2016,media,3,4,23.25,"power,rear,wheel"
Edgewater,2019,media,10,10,27.5,"power,rear,control"
Edgewater Park,2000,bassa,1,1,473.0,"comma,certified,wheel"
Edgewater Park,2005,bassa,1,1,300.0,"auto,direct,years"
Edgewater Park,2013,alta,1,1,82.0,"auto,direct,years"
Edgewater Park,2017,bassa,4,4,107.25,"comma,front,rear"
Edgewood,2012,bassa,8,8,67.0,"power,control,steering"
Edgewood,2017,media,2,2,18.5,"power,wheel,control"
Edinboro,2003,bassa,1,1,77.0,"owner,local,trade"
Edinboro,2014,bassa,6,6,127.83,"rear,front,power"
Edinboro,2015,media,6,7,32.29,"comma,rear,power"
Edinboro,2016,media,5,6,64.83,"rear,power,front"
Edinboro,2019,alta,2,3,76.0,"power,package,trailer"
Edinburg,2019,media,1,1,15.0,"carfax,radio,assistance"
Edison,2007,bassa,4,4,34.75,"front,rear,power"
Edison,2008,bassa,10,10,50.9,"front,rear,type"
Edison,2017,alta,8,10,53.1,"front,rear,power"
Edison,2021,media,6,72,20.46,"rear,power,seat"
Edmond,2013,bassa,1,1,12.0,"private,seller,dealer"
Edmore,2002,bassa,1,1,34.0,"front,power,rear"
Effingham,2010,bassa,1,1,10.0,"lincoln,black,2010"
Effingham,2013,bassa,3,3,117.67,"front,rear,wheel"
Egg Harbor City,2001,bassa,1,1,61.0,"power,airbag,door"
Egg Harbor Township,1987,media,1,1,26.0,"vehicle,perfect,view"
Egg Harbor Township,2014,media,2,2,4.0,"vehicle,offering,contact"
Egg Harbor Township,2018,alta,5,5,15.8,"front,steering,power"
Egg Harbor Township,2020,bassa,6,42,103.9,"rear,power,front"
Eighty Four,2004,bassa,4,5,24.0,"comma,front,rear"
El Paso,2015,media,6,9,18.56,"package,front,power"
Elba,2016,bassa,1,1,53.0,"rear,front,type"
Elbridge,2020,media,9,15,59.2,"power,vehicle,online"
Eldon,2013,bassa,1,1,6.0,"front,rear,type"
Elgin,1995,bassa,1,1,8.0,"front,power,steering"
Elgin,2006,bassa,18,18,94.44,"front,rear,power"
Elgin,2010,bassa,11,14,46.07,"front,rear,type"
Elgin,2016,bassa,32,45,46.58,"front,rear,power"
Elgin,2021,media,19,286,20.72,"rear,power,front"
Elizabeth,2011,media,1,1,35.0,"front,rear,wheel"
Elizabeth,2012,bassa,8,9,388.56,"airbag,power,steering"
Elizabeth,2016,bassa,36,275,268.23,"steering,control,power"
Elizabeth,2018,bassa,20,53,206.79,"rear,steering,power"
Elizabeth,2019,bassa,12,21,117.95,"power,steering,airbag"
Elizabeth,2020,alta,1,1,4.0,"power,rear,front"
Elizabeth City,2020,bassa,4,15,203.6,"front,control,door"
Elizabethport,2012,bassa,3,3,92.67,"seat,power,airbag"
Elizabethton,2008,bassa,2,2,6.5,"front,rear,type"
Elizabethton,2010,bassa,4,4,95.5,"front,rear,power"
Elizabethton,2014,bassa,2,2,95.0,"front,rear,type"
Elizabethton,2016,bassa,2,2,72.0,"front,rear,type"
Elizabethton,2017,bassa,2,2,37.5,"front,rear,type"
Elizabethtown,2003,bassa,2,2,22.5,"front,power,wheel"
Elizabethtown,2014,bassa,1,1,237.0,"speed,info,siriusxm"
Elizabethtown,2014,media,1,1,25.0,"includes,leather,equipment"
Elk Grove Village,2004,bassa,1,1,15.0,"power,mirror,castle"
Elk Grove Village,2005,bassa,2,2,57.5,"front,castle,seat"
Elk Grove Village,2010,bassa,1,1,13.0,"castle,north,chevy"
Elk Grove Village,2013,bassa,3,4,53.0,"front,rear,power"
Elk Grove Village,2014,bassa,4,4,20.75,"power,rear,castle"
Elk Grove Village,2015,media,1,1,22.0,"power,rear,locks"
Elk Grove Village,2020,alta,3,6,163.83,"power,rear,seat"
Elk River,2016,bassa,1,1,37.0,"2016,cars,best"
Elkhart,1998,bassa,1,1,30.0,"power,front,door"
Elkhart,2005,bassa,14,17,38.47,"power,front,wheel"
Elkhart,2007,bassa,13,14,48.71,"power,front,rear"
Elkhart,2011,bassa,18,29,38.79,"power,front,rear"
Elkhart,2013,bassa,26,34,31.62,"rear,front,power"
Elkhorn,2009,bassa,3,3,8.33,"front,power,rear"
Elkhorn,2013,bassa,1,1,7.0,"front,power,rear"
Elkhorn,2016,media,7,7,25.71,"front,rear,power"
Elkhorn,2020,bassa,3,7,106.29,"front,wheel,steering"
Elkin,2007,bassa,2,2,19.5,"front,rear,type"
Elkins,2013,media,1,1,10.0,"power,mirror,passenger"
Elkins,2014,bassa,1,1,7.0,"power,rear,driver"
Elkins,2017,media,5,7,10.86,"power,rear,wheel"
Elkins,2018,bassa,8,9,73.67,"power,rear,control"
Elkland,2016,bassa,6,6,131.33,""
Elkridge,2009,bassa,1,1,23.0,"front,rear,power"
Elkridge,2011,media,1,1,22.0,"control,power,bags"
Elkridge,2015,bassa,4,4,35.75,"power,rear,control"
Elkton,2011,bassa,3,3,19.67,"ford,front,rear"
Elkton,2013,bassa,1,1,11.0,"power,wheel,seats"
Elkton,2013,media,1,1,11.0,"system,front,rear"
Elkton,2019,bassa,5,5,44.2,"rear,front,driver"
Elkton,2020,media,29,216,110.4,"rear,front,power"
Ellensburg,2013,bassa,1,1,229.0,"wheel,front,rear"
Ellenville,2008,bassa,1,1,328.0,"truck,supercrew,power"
Ellenville,2009,bassa,1,1,44.0,""
Ellicott City,2005,bassa,1,1,6.0,"front,power,wheel"
Ellicott City,2014,bassa,16,21,38.67,"front,rear,power"
Ellicott City,2020,alta,7,51,77.08,"rear,front,driver"
Ellicott City,2020,bassa,10,25,73.2,"rear,power,front"
Ellington,2014,bassa,1,1,5.0,"front,rear,door"
Ellsworth,2001,bassa,1,1,6.0,"service,complimentary,locally"
Ellsworth,2019,bassa,5,5,49.8,"front,power,system"
Ellsworth,2020,media,10,38,58.13,"group,info,additional"
Ellwood City,1992,bassa,1,1,32.0,"vehicle,mcelwain,chevrolet"
Ellwood City,2014,bassa,10,11,23.09,"front,rear,power"
Ellwood City,2020,bassa,2,4,85.75,"front,rear,chevrolet"
Ellwood City,2020,media,15,160,122.33,"rear,front,driver"
Elmhurst,2011,bassa,24,29,58.76,"front,rear,power"
Elmhurst,2011,media,1,1,5.0,"front,type,rear"
Elmhurst,2013,media,2,2,23.5,"heated,seats,black"
Elmhurst,2016,media,19,23,48.3,"front,rear,power"
Elmhurst,2019,bassa,22,64,91.09,"front,rear,wheel"
Elmira,2010,bassa,6,6,52.17,"front,power,airbags"
Elmira,2014,media,4,6,20.5,"2014,rear,front"
Elmira,2015,bassa,6,7,17.43,"rear,power,wheel"
Elmira,2019,bassa,8,10,35.5,"engine,system,highway"
Elmira,2021,media,6,15,19.07,"power,rear,control"
Elmsford,2013,bassa,3,3,25.67,"back,price,leather"
Elmsford,2014,media,1,1,31.0,"back,price,package"
Elmsford,2021,alta,1,3,167.0,"pack,seats,assist"
Elmwood Park,2009,bassa,1,1,1351.0,"front,rear,seat"
Elmwood Park,2016,media,7,7,23.57,"power,rear,front"
Elwood,2016,bassa,1,1,76.0,"buying,vehicles,bags"
Elyria,1997,media,1,1,91.0,"power,rear,wheel"
Elyria,2013,bassa,19,22,82.45,"power,control,front"
Elyria,2017,bassa,29,53,39.09,"front,wheel,power"
Elyria,2019,alta,1,3,462.67,"rear,front,axle"
Emmaus,2009,bassa,2,2,14.5,"vehicle,trade,automatic"
Emmaus,2013,bassa,4,4,33.0,"power,rear,seat"
Emmaus,2016,bassa,5,5,16.8,"control,power,front"
Emmaus,2019,bassa,4,4,31.75,"rear,power,wheel"
Emporia,2018,bassa,1,1,18.0,"front,rear,seat"
Emporia,2021,bassa,1,1,0.0,"front,rear,audio"
Enfield,1964,bassa,1,1,2624.0,"drag,hemi,automatic"
Enfield,1970,media,1,1,82.0,"1970,chevy,camaro"
Enfield,2004,bassa,3,3,32.67,"power,front,seat"
Enfield,2008,bassa,6,7,40.43,"front,rear,power"
Enfield,2015,bassa,10,12,22.08,"front,power,rear"
Enfield,2015,media,1,1,55.0,"rear,black,certified"
Enfield,2016,bassa,20,24,68.96,"front,rear,power"
Enfield,2017,media,24,76,163.03,"front,rear,power"
Enfield,2018,media,18,29,23.52,"front,rear,power"
Enfield,2020,alta,1,1,26.0,"wheel,front,steering"
Englewood,2015,alta,1,2,30.0,"power,wheel,rear"
Englewood,2016,media,17,22,99.18,"front,rear,power"
Englewood,2019,alta,30,50,146.06,"power,rear,front"
Englewood,2019,bassa,6,9,169.67,"front,rear,power"
Englewood,2021,media,8,35,22.37,"front,rear,power"
Englewood Cliffs,2019,media,2,3,118.67,"vehicle,jeep,customers"
Enid,2019,alta,1,1,18.0,"autocheck,allison,1000"
Enumclaw,2019,media,1,1,57.0,"rear,front,system"
Ephrata,2014,bassa,18,24,89.71,"power,steering,rear"
Epping,2017,bassa,4,5,16.6,"front,wheel,rear"
Epping,2020,media,1,4,35.5,"front,rear,steering"
Epsom,2000,bassa,3,3,95.0,"wholesale,special,check"
Epsom,2011,media,6,6,23.67,"package,power,heavy"
Epsom,2017,bassa,3,3,57.33,"power,front,control"
Epsom,2018,alta,2,2,34.0,"power,control,bags"
Erie,2006,bassa,2,3,37.33,"front,rear,seat"
Erie,2009,bassa,8,9,66.89,"front,rear,power"
Erie,2011,media,1,1,36.0,"front,wheel,2011"
Erie,2017,bassa,45,109,63.67,"front,rear,power"
Erwin,2019,alta,2,3,134.0,"front,power,rear"
Escondido,2020,alta,1,1,61.0,"view,park,parking"
Essex,2008,bassa,5,5,69.2,"front,rear,power"
Essex,2018,bassa,1,1,26.0,"additional,info,leather"
Etna,2002,bassa,1,1,6.0,"front,power,type"
Etna,2013,bassa,4,4,14.75,"front,rear,power"
Etna,2015,bassa,3,3,27.67,"power,airbags,wheel"
Etna,2016,bassa,4,4,116.5,"front,rear,type"
Euclid,2010,bassa,1,1,5.0,"front,power,rear"
Euclid,2016,bassa,5,6,44.67,"front,rear,wheel"
Euclid,2020,bassa,2,5,66.8,"front,rick,case"
Eureka,2000,bassa,1,1,32.0,"front,power,rear"
Eureka,2012,bassa,7,8,30.63,"front,rear,power"
Eureka,2016,bassa,8,10,119.6,"rear,front,power"
Eureka,2018,media,1,1,249.0,"front,system,rear"
Evanston,2013,bassa,3,3,54.33,"front,rear,type"
Evanston,2019,alta,1,1,56.0,"steering,wheel,power"
Evanston,2020,media,16,102,135.18,"front,wheel,rear"
Everett,2007,bassa,1,1,46.0,"front,rear,type"
Everett,2019,bassa,2,2,20.0,"wheel,power,heated"
Ewing,2006,bassa,1,1,171.0,"power,wheel,additional"
Ewing,2008,bassa,7,7,61.0,"front,rear,power"
Exeter,2002,bassa,2,2,74.0,"power,ford,front"
Exeter,2011,bassa,4,4,24.5,"front,rear,control"
Exeter,2015,media,9,11,69.0,"front,rear,manual"
Exeter,2018,media,14,32,31.03,"front,rear,power"
Exton,2006,bassa,1,1,48.0,"power,rear,conditioning"
Exton,2012,bassa,4,4,63.5,"vehicle,delivery,social"
Exton,2020,bassa,3,11,191.09,"power,wheel,steering"
Eynon,2016,media,1,1,568.0,"rear,carbon,fiber"
Eynon,2017,media,7,10,70.2,"front,rear,power"
Eynon,2019,alta,1,1,29.0,"power,seat,front"
Eynon,2019,bassa,3,3,93.67,"power,airbag,side"
Eynon,2020,alta,1,1,11.0,"power,steering,custom"
Fair Lawn,2005,bassa,1,1,14.0,"front,wheel,control"
Fair Lawn,2008,bassa,1,1,5.0,"front,rear,type"
Fair Lawn,2009,bassa,1,1,13.0,"front,power,door"
Fairfax,2005,bassa,9,10,56.3,"comma,front,rear"
Fairfax,2007,media,1,1,36.0,"power,leather,seats"
Fairfax,2009,bassa,17,18,49.78,"front,rear,comma"
Fairfax,2009,media,2,2,40.5,"system,power,seats"
Fairfax,2018,alta,3,3,41.67,"wheel,front,steering"
Fairfax,2020,alta,12,72,184.75,"vehicles,britt,complimentary"
Fairhaven,2010,media,1,1,7.0,"type,front,rear"
Fairhaven,2013,bassa,8,8,52.75,"front,rear,type"
Fairhaven,2015,bassa,3,3,269.0,"front,rear,type"
Fairhaven,2016,bassa,5,5,43.8,"power,front,rear"
Fairhaven,2021,alta,1,2,4.5,"yukon,automatic,heated"
Fairlawn,2005,bassa,1,1,68.0,"power,locks,additional"
Fairlawn,2009,bassa,2,2,58.0,"power,steering,control"
Fairless Hills,2004,bassa,4,4,107.25,"front,power,seats"
Fairless Hills,2007,bassa,4,4,124.25,"front,rear,power"
Fairless Hills,2014,alta,3,3,179.0,"front,power,rear"
Fairless Hills,2015,media,14,17,144.65,"front,rear,power"
Fairless Hills,2016,alta,3,3,178.33,"front,power,rear"
Fairmount City,2020,alta,2,3,77.67,"rear,siriusxm,radio"
Fairport,2010,bassa,1,1,19.0,"power,steering,vehicle"
Fairport,2017,media,8,10,34.4,"power,steering,front"
Fairview,2010,bassa,1,1,4.0,"airbags,power,head"
Falconer,2013,bassa,3,3,33.67,"power,steering,control"
Fall River,1988,bassa,1,1,406.0,"power,front,call"
Fall River,2008,media,1,1,57.0,""
Fall River,2016,bassa,6,6,78.33,"front,rear,power"
Falling Waters,2005,bassa,3,3,46.67,"steering,airbag,tilt"
Falls Church,1992,bassa,1,1,357.0,"power,wheel,dual"
Falls Church,2006,bassa,9,9,18.78,"front,rear,seat"
Falls Church,2016,bassa,14,15,60.27,"front,rear,wheel"
Falls Church,2018,media,36,75,33.88,"front,rear,power"
Fallston,2012,alta,1,1,19.0,""
Fallston,2014,media,5,8,50.25,"front,rear,steering"
Fallston,2019,media,28,41,32.1,"front,rear,wheel"
Falmouth,2006,bassa,1,1,3.0,"power,rear,wheel"
Falmouth,2014,alta,1,1,4.0,"front,power,rear"
Farmingdale,2008,bassa,4,5,169.6,"prices,accurate,advertised"
Farmingdale,2010,bassa,10,10,202.9,"prices,accurate,make"
Farmingdale,2016,media,4,4,29.0,"package,front,power"
Farmington,1940,bassa,1,1,99.0,"buick,interior,special"
Farmington,1992,bassa,1,1,47.0,"power,front,wheel"
Farmington,2015,media,4,4,64.0,"front,rear,steering"
Farmington,2018,media,18,25,75.72,"front,rear,power"
Farmington,2019,alta,7,7,60.43,"front,heated,seats"
Farmington,2020,media,21,46,135.37,"rear,heated,wheel"
Farmington,2021,alta,2,10,24.6,"rear,heated,package"
Farmington,2021,media,6,16,11.56,"heated,package,rear"
Farmville,2002,bassa,2,2,36.0,"vehicle,rear,power"
Farmville,2007,bassa,1,1,8.0,"vehicle,haleys,inspection"
Farmville,2015,media,2,2,86.0,"power,rear,wheel"
Fayetteville,2003,bassa,1,1,7.0,"seat,front,adjustments"
Fayetteville,2012,bassa,1,1,58.0,"control,power,bags"
Fayetteville,2015,media,1,1,32.0,"mirrors,front,exterior"
Fayetteville,2017,alta,1,1,5.0,"include,dealer,sales"
Fayetteville,2017,bassa,19,41,29.56,"front,dealer,include"
Fayetteville,2021,alta,2,3,32.0,"service,available,warranty"
Feasterville Trevose,2005,bassa,1,1,25.0,"rear,front,control"
Feasterville Trevose,2014,media,2,2,9.0,"rear,front,control"
Feasterville Trevose,2017,media,17,27,37.0,"front,rear,power"
Feasterville Trevose,2020,media,26,227,102.05,"front,power,rear"
Feasterville-Trevose,2014,media,1,1,187.0,"jeep,cherokee,automatic"
Feasterville-Trevose,2015,bassa,2,2,104.0,"power,rear,wheel"
Feasterville-Trevose,2018,alta,2,2,64.5,"power,rear,wheel"
Federal Way,2019,media,1,1,53.0,"power,system,front"
Feeding Hills,2007,bassa,2,2,54.0,"front,rear,type"
Feeding Hills,2011,bassa,4,4,22.0,"front,rear,type"
Feeding Hills,2017,bassa,3,3,101.0,"rear,front,power"
Feeding Hills,2019,media,3,5,15.8,"front,rear,type"
Felton,2018,bassa,2,2,8.5,"power,rear,control"
Felton,2020,bassa,1,1,18.0,"power,control,rear"
Fenton,2007,bassa,4,5,17.8,"front,rear,wheel"
Fenton,2008,bassa,10,10,28.4,"front,rear,power"
Ferndale,1997,bassa,1,1,29.0,"power,wheel,make"
Ferndale,2015,bassa,18,25,38.04,"vehicle,help,every"
Ferndale,2017,bassa,12,21,36.81,"front,warranty,vehicle"
Ferndale,2019,alta,1,1,18.0,"vehicle,ferndale,want"
Ferndale,2020,media,8,76,85.68,"front,rear,steering"
Fife Lake,2011,bassa,1,1,42.0,"front,control,entry"
Fife Lake,2017,media,7,11,62.0,"front,rear,wheel"
Findlay,1999,bassa,1,1,34.0,"power,system,leather"
Findlay,2003,bassa,1,1,6.0,"alloy,side,additional"
Findlay,2004,bassa,2,2,28.5,"power,side,bumper"
Findlay,2012,bassa,2,2,41.0,"power,front,control"
Findlay,2018,media,12,20,111.65,"front,power,rear"
Findlay,2019,bassa,1,1,245.0,"front,rear,audio"
Finksburg,2002,bassa,1,1,74.0,"power,front,type"
Finksburg,2007,bassa,2,3,480.0,"front,rear,excellent"
Fishers,2018,media,2,2,28.0,"wheel,front,steering"
Fitchburg,2007,bassa,1,1,7.0,"power,airbag,front"
Fitchburg,2017,bassa,7,12,51.75,"rear,power,front"
Fleetwood,2013,bassa,2,2,42.0,"front,rear,wheel"
Fleetwood,2015,bassa,1,1,32.0,"wheel,power,rear"
Fleetwood,2015,media,3,3,24.67,"rear,power,front"
Fleetwood,2019,bassa,2,3,71.0,"front,wheel,rear"
Flemingsburg,2004,bassa,1,1,2.0,"front,sport,system"
Flemingsburg,2016,bassa,4,6,28.0,"front,rear,power"
Flemingsburg,2017,media,12,12,36.75,"front,rear,power"
Flemingsburg,2018,media,8,13,20.85,"front,rear,power"
Flemingsburg,2019,alta,2,2,34.5,"power,system,radio"
Flemingsburg,2021,media,2,2,14.0,"black,speed,automatic"
Flemington,2005,media,1,1,19.0,"rear,control,power"
Flemington,2014,alta,2,2,8.0,"wheel,power,control"
Fletcher,2008,bassa,5,5,28.6,"front,power,rear"
Fletcher,2014,bassa,11,13,18.08,"front,rear,power"
Fletcher,2018,bassa,6,7,17.29,"front,rear,steering"
Fletcher,2019,media,19,35,67.03,"front,rear,power"
Flint,1992,bassa,1,1,10.0,"power,vanity,mirrors"
Flint,2010,alta,1,1,41.0,"front,seat,power"
Flint,2010,media,1,2,17.0,"exchange,policy,front"
Flint,2013,alta,1,1,62.0,"front,steering,wheel"
Flint,2016,bassa,22,42,30.33,"front,rear,seat"
Flint,2018,alta,5,7,304.43,"front,power,steering"
Flint,2018,media,28,127,91.52,"front,rear,power"
Flint,2020,alta,8,16,144.94,"power,front,rear"
Flint,2020,bassa,2,15,54.27,"welcome,shea,automotive"
Florida,2017,media,1,1,69.0,"rear,front,color"
Flowood,2017,bassa,1,1,22.0,"2017,front,steering"
Floyd,1999,bassa,1,1,19.0,"airbag,visit,autoville"
Flushing,1985,bassa,1,1,406.0,"power,offer,please"
Flushing,2005,bassa,2,2,6.0,"power,seat,steering"
Flushing,2017,media,23,30,34.97,"front,power,rear"
Folsom,2007,bassa,5,5,22.6,"front,comma,rear"
Folsom,2013,bassa,5,5,38.8,"front,rear,comma"
Folsom,2015,bassa,4,4,23.25,"comma,front,rear"
Forest,2003,bassa,1,1,8.0,"front,wheel,steering"
Forest,2016,media,5,5,25.0,"front,rear,wheel"
Forest City,2007,bassa,1,1,36.0,"power,additional,info"
Forest City,2011,media,1,1,7.0,"rear,passenger,mirror"
Forest City,2012,bassa,9,9,29.11,"front,rear,system"
Forest City,2013,bassa,7,7,46.14,"front,rear,power"
Forest Hills,2011,bassa,2,3,90.0,"front,steering,wheel"
Forest Hills,2012,media,1,1,5.0,"front,rear,power"
Forest Hills,2014,media,5,9,28.33,"front,power,rear"
Forest Hills,2015,alta,1,1,4.0,"front,steering,wheel"
Forest Hills,2016,media,15,19,74.79,"front,power,rear"
Forest Park,2009,bassa,1,1,33.0,"front,rear,wheel"
Forest Park,2017,media,7,13,60.92,"accident,free,carfax"
Forsyth,2002,bassa,1,1,36.0,"power,front,seat"
Forsyth,2009,bassa,2,2,32.5,"front,rear,seat"
Fort Collins,2017,media,1,1,47.0,"front,rear,type"
Fort Gratiot,2015,bassa,1,1,6.0,"front,sportage,wheel"
Fort Gratiot,2020,alta,2,11,89.0,"rear,laramie,axle"
Fort Lauderdale,2012,bassa,1,1,42.0,"front,type,rear"
Fort Montgomery,2012,bassa,1,1,34.0,"front,power,rear"
Fort Montgomery,2017,bassa,3,3,30.0,"front,rear,power"
Fort Washington,2012,bassa,7,7,18.14,"power,wheel,front"
Fort Washington,2021,media,4,38,26.37,"wheels,additional,info"
Fort Wayne,2001,bassa,2,2,57.5,"dump,power,engine"
Fort Wayne,2003,bassa,6,6,53.33,"rear,front,power"
Fort Wayne,2014,media,3,4,22.0,"power,front,system"
Fort Wayne,2017,bassa,34,69,54.38,"front,rear,power"
Fort Wayne,2019,alta,5,5,218.4,"front,rear,power"
Fort Wayne,2019,media,35,46,71.7,"front,rear,power"
Fowlerville,2010,bassa,1,1,22.0,"front,rear,power"
Fowlerville,2012,bassa,3,3,27.67,"front,power,door"
Fowlerville,2013,bassa,4,5,37.8,"front,rear,power"
Fowlerville,2015,bassa,1,8,11.0,"front,rear,steering"
Fowlerville,2019,bassa,6,13,33.08,"front,rear,power"
Fox Lake,2003,media,1,1,196.0,"power,please,seat"
Fox Lake,2012,bassa,16,19,144.11,"power,front,control"
Fox Lake,2020,bassa,6,109,185.94,"front,rear,seat"
Foxboro,1988,alta,1,1,55.0,"find,vehicle,additional"
Foxboro,2006,bassa,2,2,33.5,"power,steering,vehicle"
Foxboro,2012,bassa,6,7,34.43,"power,steering,airbag"
Foxboro,2013,media,1,1,34.0,"power,airbag,seat"
Foxboro,2015,bassa,2,2,34.5,"steering,airbag,power"
Foxboro,2020,bassa,1,1,245.0,"front,rear,wheel"
Framingham,1993,media,1,1,139.0,""
Framingham,2010,bassa,15,17,29.82,"front,rear,power"
Framingham,2014,bassa,21,23,36.17,"front,rear,power"
Framingham,2018,alta,1,1,14.0,"front,steering,wheel"
Framingham,2020,alta,18,100,92.9,"front,rear,power"
Frankenmuth,2005,bassa,1,1,8.0,"driver,seat,front"
Frankenmuth,2015,media,4,4,19.5,"comma,rear,front"
Frankenmuth,2017,bassa,8,12,53.08,"front,rear,wheel"
Frankfort,2004,media,1,1,6.0,"mach,premium,dohc"
Frankfort,2012,bassa,17,17,43.65,"comma,front,rear"
Frankfort,2019,media,22,32,64.25,"front,rear,power"
Franklin,2001,bassa,3,3,395.67,"front,power,rear"
Franklin,2006,bassa,4,4,46.75,"bumper,vehicle,warranty"
Franklin,2012,media,1,1,41.0,"bumper,warranty,miles"
Franklin,2018,alta,3,3,605.33,"power,seat,bumper"
Franklin,2020,bassa,6,30,133.13,"front,system,seat"
Franklin Park,2008,bassa,1,1,9.0,"front,type,rear"
Franklin Park,2014,bassa,3,3,22.33,"front,rear,type"
Franklin Park,2018,bassa,1,1,9.0,"front,rear,type"
Franklinton,2013,bassa,2,2,80.0,"airbag,steering,front"
Franktown,2012,bassa,1,1,18.0,"front,rear,seat"
Fraser,2001,bassa,1,1,20.0,"power,front,wheel"
Fraser,2003,bassa,1,1,13.0,"power,front,rear"
Fraser,2013,bassa,2,2,171.5,"front,rear,type"
Frederick,2015,bassa,48,67,57.33,"front,power,rear"
Fredericksburg,1995,bassa,1,1,13.0,"power,seats,windows"
Fredericksburg,2009,media,4,4,33.25,"front,power,rear"
Fredericksburg,2010,media,2,3,32.33,"front,power,rear"
Fredericksburg,2011,alta,1,1,25.0,"front,door,power"
Fredericksburg,2015,alta,2,2,55.5,"front,rear,power"
Fredonia,2013,media,1,1,27.0,"power,bags,vehicle"
Fredonia,2017,bassa,10,15,59.87,"front,power,rear"
Fredonia,2019,alta,2,2,149.5,"rear,front,seat"
Fredonia,2020,media,17,83,116.61,"front,rear,includes"
Freehold,2008,bassa,6,6,9.5,"rear,wheel,driver"
Freehold,2012,media,1,1,19.0,"driver,front,power"
Freehold,2021,media,13,85,12.82,"rear,power,front"
