city,year,fascia,num_modelli,num_auto,avg_daysonmarket,top3_str
Allentown,2019,bassa,17,39,36.44,"front,rear,power"
Allentown,2019,media,65,163,67.07,"power,rear,wheel"
Allentown,2020,media,93,773,96.18,"power,rear,wheel"
Alliance,2003,media,1,1,3.0,"front,power,wheel"
Alliance,2008,bassa,4,4,113.75,"power,front,rear"
Alliance,2014,bassa,21,25,34.92,"power,front,rear"
Alliance,2014,media,3,3,65.67,"power,rear,front"
Alliance,2019,media,25,35,94.8,"power,front,rear"
Allston,2017,media,15,25,25.72,"package,audi,heated"
Alma,2009,alta,1,1,28.0,"front,wheel,steering"
Alpena,2006,bassa,2,2,16.0,"power,airbag,mirror"
Alpena,2009,bassa,2,2,58.5,""
Alpena,2016,bassa,1,1,198.0,"best,deals,player"
Alpena,2016,media,4,5,94.0,"automatic,2016,rear"
Alpharetta,2010,bassa,1,1,51.0,"front,rear,type"
Alsip,2019,bassa,2,4,25.5,"front,rear,power"
Altavista,2015,bassa,3,4,116.75,"front,power,seats"
Altavista,2019,bassa,3,5,98.6,"front,rear,power"
Altavista,2020,alta,6,8,145.63,"rear,front,power"
Altoona,2021,media,12,68,25.44,"front,rear,wheel"
Amarillo,2016,media,1,1,18.0,"power,rear,front"
Amarillo,2019,media,5,6,18.17,"front,rear,power"
Ambler,2011,bassa,1,1,15.0,"additional,info"
American Fork,2018,bassa,1,2,17.0,"velocity,sales,rear"
Amherst,1995,bassa,1,1,26.0,"front,power,brakes"
Amherst,2004,bassa,3,3,30.0,"front,rear,passenger"
Amherst,2013,media,1,1,13.0,"1500,recent,arrival"
Amherst,2016,media,8,8,35.0,"rear,power,front"
Amityville,2011,bassa,4,5,91.6,"prices,accurate,front"
Amityville,2015,media,4,4,106.75,"front,rear,power"
Amityville,2018,bassa,7,10,49.2,"front,rear,power"
Amsterdam,2015,bassa,5,7,167.86,"front,rear,power"
Anchorage,2010,bassa,1,1,41.0,"call,text,1339"
Anchorage,2018,bassa,1,1,131.0,"rear,front,type"
Anderson,2017,bassa,2,2,41.0,"power,wheel,2017"
Andover,2020,media,16,41,130.22,"front,rear,power"
Angola,2014,bassa,1,1,191.0,"power,wheels,alloy"
Angola,2015,media,1,1,13.0,"very,clean,owner"
Angola,2016,bassa,3,3,8.0,"power,alloy,wheels"
Ann Arbor,2007,bassa,1,1,0.0,"front,steering,wheel"
Ann Arbor,2014,bassa,2,2,13.0,"front,steering,wheel"
Annapolis,2005,bassa,1,1,25.0,"package,power,control"
Annapolis,2010,bassa,6,6,12.0,"front,rear,wheel"
Annapolis,2019,bassa,11,20,81.25,"power,front,rear"
Anson,2018,media,1,1,46.0,"2018,silver,chevrolet"
Ansonia,1997,bassa,1,1,18.0,"certified,carfax,state"
Ansonia,2009,bassa,7,9,122.56,"certified,carfax,state"
Ansonia,2015,bassa,19,19,189.21,"2015,certified,best"
Ansonia,2016,bassa,17,19,194.95,"2016,best,certified"
Antioch,1998,bassa,1,1,71.0,"front,speed,rear"
Antioch,2000,bassa,1,1,11.0,"front,steering,wheel"
Antioch,2002,bassa,3,3,2.67,"rear,front,power"
Antioch,2005,bassa,1,1,32.0,"front,power,rear"
Antioch,2006,bassa,4,4,74.25,"front,power,wheel"
Antioch,2016,bassa,13,16,72.75,"front,rear,power"
Antioch,2017,media,21,90,34.78,"rear,power,front"
Antioch,2018,bassa,15,19,194.26,"rear,front,power"
Antioch,2019,media,21,29,184.52,"front,rear,power"
Apalachin,2013,bassa,5,5,18.0,"rear,power,front"
Apex,2014,bassa,4,4,23.25,"front,rear,seats"
Apex,2015,bassa,19,23,28.61,"front,rear,wheel"
Apex,2019,bassa,20,28,46.61,"front,wheel,rear"
Appomattox,2003,bassa,1,1,64.0,"please,power,wheel"
Appomattox,2011,bassa,2,2,27.5,"power,please,control"
Arab,2014,bassa,1,1,22.0,"wheel,rear,player"
Archbald,2016,media,2,2,45.5,"seats,2016,garage"
Archbald,2017,media,8,15,59.2,"seats,heated,buick"
Archbald,2018,media,3,3,29.0,"seats,heated,2018"
Arden,2013,bassa,5,5,137.4,"front,rear,type"
Ardmore,2009,bassa,1,1,19.0,"price,2009,dodge"
Ardmore,2010,bassa,2,2,11.0,"2010,windows,clean"
Ardmore,2016,media,1,1,21.0,"power,mirror,seat"
Ardmore,2017,bassa,9,18,31.17,"power,rear,wheel"
Ardmore,2018,bassa,7,14,41.21,"power,wheel,control"
Arleta,2008,bassa,1,1,35.0,"front,rear,type"
Arlington,2007,media,1,1,14.0,"rear,front,system"
Arlington,2012,media,2,2,35.0,"rear,front,power"
Arlington,2013,media,13,17,44.0,"power,rear,system"
Arlington,2019,bassa,12,12,104.92,"power,control,wheel"
Arlington Heights,2010,media,1,1,19.0,"vehicle,system,awards"
Arlington Heights,2011,bassa,8,10,26.9,"power,front,steering"
Arlington Heights,2016,bassa,18,23,29.09,"front,rear,power"
Arundel,2018,media,9,11,22.09,"power,wheel,package"
Arundel,2021,alta,2,3,44.67,"power,package,wheel"
As you can see this car has very LOW MILEAGE and has been garage kept,,bassa,0,1,,""
Asbury Park,2008,bassa,2,2,12.5,"front,rear,power"
Asbury Park,2012,bassa,4,4,22.25,"front,rear,seat"
Asbury Park,2012,media,1,1,8.0,"front,seat,system"
Asbury Park,2015,media,3,4,467.5,"rear,front,audio"
Asbury Park,2020,alta,6,10,93.6,"rear,front,power"
Ashby,2006,bassa,1,1,175.0,"front,rear,power"
Asheboro,2007,bassa,6,6,20.67,"front,power,steering"
Asheboro,2017,bassa,32,65,55.11,"front,rear,power"
Asheboro,2019,alta,2,4,223.0,"seat,power,rear"
Asheboro,2020,media,55,286,93.75,"front,rear,power"
Asheville,2015,bassa,39,45,31.89,"front,rear,power"
Asheville,2015,media,15,19,44.63,"front,rear,seat"
Asheville,2020,media,120,941,70.63,"front,rear,power"
Ashland,1989,bassa,1,1,37.0,"power,windows,wheels"
Ashland,2015,media,10,14,53.43,"front,power,rear"
Ashland,2018,alta,2,2,5.5,"power,seat,rear"
Ashland,2021,alta,3,8,26.88,"power,rear,alert"
Ashtabula,2012,bassa,4,4,31.5,"front,rear,type"
Ashtabula,2019,bassa,7,9,69.67,"front,rear,wheel"
Astoria,2017,media,1,1,14.0,"rear,front,driver"
Athens,2013,bassa,10,10,39.9,"front,power,control"
Athens,2019,media,13,18,50.5,"front,control,rear"
Atlanta,2017,media,4,6,25.5,"front,rear,type"
Atlantic City,2015,bassa,2,2,19.0,"system,automatic,wheel"
Atlantic City,2019,media,4,5,72.0,"power,seat,wheel"
Atlantic City,2021,media,3,7,40.71,"front,rear,system"
Attica,2010,bassa,1,1,7.0,"tire,passenger,2010"
Attica,2017,bassa,12,32,56.78,"power,rear,front"
Attica,2018,bassa,3,4,22.5,"power,driver,rear"
Attica,2018,media,7,11,114.55,"power,rear,seat"
Attica,2021,alta,4,11,25.82,"remote,keyless,entry"
Attleboro,2000,bassa,1,1,23.0,"power,front,info"
Attleboro,2009,bassa,9,9,25.78,"front,rear,type"
Attleboro,2016,media,6,6,24.67,"power,wheel,rear"
Attleboro,2018,bassa,16,22,36.32,"wheel,front,rear"
Attleboro,2018,media,15,19,32.74,"wheel,power,driver"
Attleboro,2019,media,14,22,97.45,"wheel,mirrors,driver"
Auburn,2008,media,1,1,27.0,"bucket,boom,altec"
Auburn,2015,bassa,57,107,88.29,"front,rear,power"
Auburn,2017,alta,1,1,7.0,"front,rear,steering"
Auburn,2017,bassa,62,239,58.41,"front,rear,wheel"
Auburn,2017,media,73,193,50.83,"rear,power,front"
Auburn Hills,2007,bassa,4,4,47.5,"front,rear,power"
Auburn Hills,2018,bassa,1,1,11.0,"front,wheel,steering"
Auburn Hills,2020,bassa,2,30,109.43,"cargo,type,basic"
Audi Beam - Rings,,bassa,0,1,,""
Audi MMI Navigation plus with MMI touch,,bassa,0,1,,""
Audi virtual cockpit,,bassa,0,1,,""
Augusta,2013,bassa,8,9,48.11,"front,wheel,steering"
Augusta,2020,media,35,326,43.01,"work,service,free"
Augusta,2021,media,12,81,21.44,"power,rear,subaru"
Austin,2015,bassa,2,2,62.0,"wheel,front,power"
Austin,2016,media,1,1,15.0,"rear,power,wheel"
Austintown,2008,bassa,1,1,5.0,"front,rear,type"
Austintown,2015,bassa,4,4,142.5,"front,rear,type"
Avenel,2008,bassa,2,2,140.5,"power,rear,passenger"
Avenel,2014,bassa,15,16,86.56,"rear,front,power"
Avenel,2017,media,57,190,45.15,"front,rear,power"
Avenel,2020,alta,1,1,2.0,"2020,jaguar,pace"
Avon,2018,alta,1,1,966.0,"seats,black,2018"
Avon,2019,alta,2,3,25.33,"front,rear,power"
Avon,2020,media,16,212,82.5,"chevrolet,rear,front"
Avon Lake,2017,bassa,4,4,58.25,"wheel,control,power"
Avondale,2016,bassa,1,1,17.0,"toyota,2016,certified"
Ayer,2015,bassa,1,1,11.0,"front,rear,steering"
Aylett,2010,bassa,1,1,85.0,"front,rear,type"
Aylett,2016,bassa,1,1,209.0,"front,type,rear"
BLACK,,bassa,0,1,,""
BOSE® 3D Surround Sound,,bassa,0,1,,""
Bad Axe,2007,bassa,4,4,95.5,"front,rear,vehicles"
Bad Axe,2010,bassa,4,4,55.0,"rear,front,seat"
Bad Axe,2013,bassa,3,3,19.67,"rear,front,system"
Bad Axe,2019,bassa,3,5,25.6,"front,rear,control"
Baden,2017,media,6,8,37.0,"rear,driver,wheel"
Bakerstown,2013,bassa,1,1,0.0,"deliver,door,carfax"
Bakerstown,2016,media,1,1,8.0,"front,rear,door"
Bakerstown,2017,media,4,6,22.67,"deliver,door,vehicle"
Bakerstown,2020,alta,4,15,52.53,"front,rear,audio"
Bala Cynwyd,2019,media,3,3,34.33,"wheel,rear,power"
Baldwinsville,2017,bassa,12,28,53.75,"power,front,rear"
Baldwinsville,2018,bassa,1,1,46.0,"rear,power,driver"
Bally,2013,bassa,1,1,79.0,"front,rear,seat"
Bally,2020,alta,1,5,99.8,"front,rear,audio"
Baltimore,2013,bassa,53,84,56.81,"front,rear,power"
Baltimore,2016,bassa,67,135,53.36,"front,rear,power"
Baltimore,2017,bassa,66,213,40.59,"front,power,rear"
Baltimore,2020,media,84,1338,82.78,"front,rear,power"
Bangor,2002,bassa,1,1,16.0,"power,front,steering"
Bangor,2011,bassa,9,10,51.5,"front,rear,power"
Bangor,2021,alta,3,6,42.17,"front,power,rear"
Baptistown,2020,media,1,1,4.0,"power,bags,assist"
Barberton,2017,bassa,14,16,36.81,"comma,front,rear"
Barberton,2020,alta,6,15,116.4,"power,system,front"
Barkhamsted,2018,media,4,13,47.15,"power,rear,wheel"
Barnesville,2004,bassa,1,1,89.0,"front,power,seat"
Barnesville,2012,bassa,3,3,89.33,"front,rear,type"
Barnesville,2013,bassa,3,3,306.67,"front,rear,type"
Barre,2012,bassa,4,5,109.2,"front,rear,door"
Barre,2015,bassa,16,19,134.68,"front,rear,power"
Barrington,1976,bassa,1,1,25.0,"very,shop,fj40"
Barrington,2007,alta,1,1,62.0,"steering,wheel,power"
Barrington,2019,media,29,43,54.51,"front,steering,wheel"
Barrington,2020,alta,44,283,142.52,"front,power,rear"
Bassett,2020,bassa,2,3,80.67,"carpet,floor,wheel"
Batavia,2017,bassa,18,29,25.17,"front,rear,power"
Batavia,2019,media,7,9,178.89,"front,rear,power"
Batavia,2021,media,7,19,24.58,"control,power,airbags"
Baton Rouge,2009,bassa,2,2,336.5,"front,rear,type"
Baton Rouge,2012,bassa,2,2,17.0,"front,rear,vehicle"
Baton Rouge,2013,bassa,4,4,83.0,"front,rear,system"
Baton Rouge,2016,media,6,6,113.5,"rear,front,power"
Battle Creek,2002,bassa,2,2,18.5,""
Battle Creek,2008,media,1,1,19.0,"rear,diesel,automatic"
Battle Creek,2009,bassa,11,12,40.08,"front,rear,type"
Battle Creek,2020,bassa,7,11,176.0,"front,power,rear"
Bay City,1993,bassa,1,1,5.0,"front,grand,prix"
Bay City,2010,bassa,11,12,25.17,"front,power,rear"
Bay City,2015,media,17,23,23.26,"front,rear,power"
Bay City,2017,bassa,28,55,51.73,"power,front,rear"
Bay Minette,2018,media,1,1,92.0,"front,rear,steering"
Bay Shore,2008,bassa,3,3,13.0,"front,rear,power"
Bay Shore,2013,media,3,3,7.33,"rear,front,wheel"
Bay Shore,2018,alta,4,4,136.0,"rear,front,power"
Bay Shore,2021,alta,1,2,10.5,"front,rear,power"
Bayside,2018,media,9,20,26.95,"front,rear,power"
Baytown,2019,media,1,1,9.0,"seats,system,power"
Beachwood,2009,bassa,2,2,10.0,"front,steering,wheel"
Beachwood,2018,bassa,8,8,30.38,"rear,front,door"
Beacon,2017,bassa,10,12,8.75,"front,rear,2017"
Beacon,2017,media,7,18,27.5,"speed,automatic,rear"
Beacon,2018,bassa,3,3,8.33,"front,rear,wheel"
Bealeton,2007,bassa,5,5,59.0,"power,vehicles,prices"
Bealeton,2009,media,1,1,37.0,"power,vehicles,prices"
Bealeton,2014,bassa,10,10,71.3,"power,vehicles,prices"
Bear,2011,bassa,1,1,32.0,"power,airbags,credit"
Bear,2015,bassa,1,1,403.0,"airbags,credit,power"
Beaumont,2014,bassa,2,2,51.0,"front,rear,type"
Beaver Falls,1989,bassa,1,1,38.0,"thunderbird,fresh,trade"
Beaver Falls,2005,bassa,1,1,40.0,"power,wheel,additional"
Beaver Falls,2007,bassa,2,2,114.0,"power,airbags,wheel"
Beaver Falls,2013,bassa,5,5,370.4,"front,rear,power"
Beaver Falls,2020,bassa,2,17,281.12,"2020,cash,customer"
Beaverton,2002,bassa,1,1,51.0,"vehicle,service,front"
Beckley,2009,bassa,4,4,32.5,"power,wheel,front"
Beckley,2016,media,10,11,68.27,"rear,front,power"
Beckley,2018,bassa,12,14,40.79,"front,rear,wheel"
Beckley,2021,alta,1,1,6.0,"front,rear,audio"
Bedford,2001,bassa,1,1,18.0,"rear,steering,player"
Bedford,2005,bassa,5,5,43.2,"front,rear,door"
Bedford,2011,bassa,23,26,61.62,"front,power,rear"
Bedford,2018,bassa,40,84,45.1,"front,power,wheel"
Bedford,2019,bassa,25,50,48.2,"front,power,rear"
Bedford,2021,bassa,2,35,13.69,"note,these,stock"
Bedford,2021,media,19,353,22.52,"vehicle,contact,front"
Bel Air,2003,bassa,1,1,12.0,"rear,power,front"
Bel Air,2007,bassa,1,1,1.0,"front,wheel,power"
Bel Air,2016,media,5,5,116.4,"rear,power,front"
Bel Air,2020,alta,17,41,101.66,"power,rear,seat"
Belchertown,2010,bassa,1,1,33.0,"front,rear,type"
Belford,2019,alta,1,1,14.0,"pricing,vehicle,internet"
Belle Mead,2005,bassa,2,2,207.0,"comma,rear,seat"
Belle Vernon,2017,bassa,7,10,49.6,"front,rear,power"
Belle Vernon,2019,bassa,4,5,52.2,"front,rear,power"
Bellerose,2016,bassa,1,2,25.5,"power,mirror,rear"
Bellerose,2017,bassa,2,4,11.5,"unleaded,engine,powering"
Belleville,2006,bassa,2,2,10.0,"power,vehicle,steering"
Bellevue,2013,bassa,1,1,131.0,"front,power,seat"
Bellevue,2015,media,1,1,26.0,"sport,warranty,system"
Bellevue,2018,media,2,2,25.0,"front,rear,steering"
Bellflower,2015,bassa,2,2,103.0,"vehicle,prices,safety"
Bellingham,2007,bassa,1,1,67.0,"front,rear,power"
Belmont,1999,bassa,1,1,11.0,"power,rear,front"
Belmont,2012,bassa,8,8,59.38,"front,rear,power"
Belmont,2015,bassa,4,4,45.5,"power,front,rear"
Belmont,2018,media,1,1,42.0,"power,keyless,wheel"
Beloit,2021,alta,2,5,35.6,"speed,transmission,power"
Bennington,2008,bassa,3,4,45.5,"power,unlimited,passenger"
Bennington,2012,bassa,4,4,30.25,"wheel,power,steering"
Bennington,2017,media,23,52,55.04,"wheel,power,rear"
Bensalem,2012,bassa,1,1,50.0,"front,rear,type"
Bensalem,2015,bassa,1,1,73.0,"front,rear,power"
Bensalem,2016,bassa,1,1,88.0,"front,rear,type"
Bensalem,2019,bassa,8,16,71.94,"front,rear,power"
Bensenville,2013,bassa,11,11,157.55,"front,rear,system"
Bensenville,2018,media,20,42,34.55,"front,rear,power"
Bensenville,2020,alta,1,1,19.0,"rear,power,front"
Berea,2004,media,1,1,7.0,"comma,includes,rear"
Berea,2009,bassa,6,7,177.29,"front,rear,seat"
Bergenfield,2007,bassa,1,1,3.0,"power,seat,steering"
Bergenfield,2011,bassa,8,8,56.13,"power,steering,airbag"
Bergenfield,2016,bassa,4,4,108.0,"power,steering,airbag"
Bergenfield,2016,media,1,1,24.0,"power,steering,vehicle"
Bergenfield,2019,bassa,2,2,27.0,"power,airbag,steering"
Bergenfield,2020,alta,1,1,15.0,"power,seat,steering"
Berlin,2010,media,1,1,6.0,"rear,front,driver"
Berlin,2016,bassa,20,28,29.86,"front,rear,power"
Berlin,2018,media,27,59,32.37,"front,rear,wheel"
Berlin,2020,media,68,466,74.28,"front,rear,power"
Bernardsville,2019,bassa,1,1,27.0,"power,wheel,rear"
Berne,2017,media,6,7,25.43,"sales,power,ford"
Berwick,2003,bassa,1,1,51.0,"power,engine,hardtop"
Berwick,2018,bassa,10,12,59.5,"front,rear,audio"
Berwick,2018,media,5,5,132.6,"rear,wheel,front"
Berwick,2019,bassa,9,11,79.09,"front,rear,audio"
Berwyn,2005,bassa,1,1,90.0,"power,steering,airbag"
Berwyn,2019,alta,1,2,251.5,"power,remote,wheel"
Berwyn,2021,bassa,2,17,17.35,"front,berwyn,price"
Bethel Park,2007,bassa,1,1,4.0,"drive,door,features"
Bethesda,2010,bassa,7,8,12.13,"front,power,rear"
Bethesda,2017,media,64,145,30.48,"front,rear,power"
Bethesda,2019,bassa,6,12,34.67,"front,control,toyota"
Bethesda,2021,media,12,148,29.3,"front,rear,power"
Bethlehem,2002,bassa,5,5,19.8,"vehicles,auto,mall"
Bethlehem,2011,bassa,13,14,22.21,"front,rear,type"
Bethlehem,2013,media,3,3,9.0,"front,wheel,door"
Bethlehem,2017,media,29,45,27.98,"front,rear,power"
Bethlehem,2018,bassa,27,45,62.38,"front,rear,auto"
Bethlehem,2018,media,21,30,27.37,"rear,front,power"
Bethpage,1994,bassa,1,1,192.0,"original,caddy,interior"
Bethpage,2006,bassa,2,2,18.5,"power,cars,call"
Beverly,2015,media,1,1,81.0,"power,rear,wheel"
Beverly,2016,media,2,2,170.5,"rear,front,power"
Biddeford,2018,media,4,4,52.5,"front,additional,seat"
Big Rapids,2016,media,4,4,76.25,"front,rear,power"
Big Rapids,2018,bassa,3,3,30.0,"front,rear,power"
Billerica,2011,bassa,3,3,13.67,"front,power,rear"
Binghamton,2018,bassa,9,14,43.21,"front,rear,power"
Binghamton,2019,media,12,18,227.22,"front,rear,power"
Birch Run,2010,bassa,1,1,0.0,"ford,stone,2010"
Birmingham,1957,media,1,1,46.0,"contact,information,vinyl"
Birmingham,1977,alta,1,1,60.0,"road,upgrades,front"
Birmingham,2013,media,1,1,13.0,"front,system,control"
Birmingham,2015,bassa,1,1,22.0,"heated,power,wheel"
Blackfoot,2016,bassa,1,1,27.0,"front,power,rear"
Blackstone,2000,bassa,1,1,6.0,"power,automotive,makes"
Blackstone,2014,bassa,3,3,50.0,"power,control,seats"
Blackstone,2017,media,12,12,97.5,"power,control,bags"
Blackwood,2002,bassa,2,2,26.5,"pricing,call,fees"
Blakely,2004,bassa,1,1,218.0,"power,wheel,owner"
Blakely,2013,bassa,1,1,480.0,"power,wheel,brakes"
Blakely,2014,bassa,1,1,179.0,"power,brakes,lowered"
Blanchard,2019,media,1,1,405.0,"standard,features,include"
Blauvelt,2011,media,2,2,48.0,"front,steering,control"
Blauvelt,2014,bassa,7,9,71.44,"power,front,steering"
Blauvelt,2016,media,3,3,39.0,"front,wheel,rear"
Bloomfield,2013,bassa,13,13,35.31,"front,rear,type"
Bloomfield,2014,bassa,9,12,33.08,"comma,front,rear"
Bloomfield,2015,media,2,2,35.5,"front,power,rear"
Bloomfield Hills,2004,bassa,6,6,51.17,"front,rear,power"
Bloomfield Hills,2020,media,25,470,103.1,"2020,front,rear"
Bloomfield Hills,2021,media,5,123,12.29,"2021,radio,jeep"
Bloomingdale,2019,media,5,6,10.33,"front,rear,type"
Bloomington,1992,bassa,1,1,46.0,"power,steering,control"
Bloomington,1995,media,1,1,13.0,"owner,steering,wheel"
Blue Springs,2017,media,1,1,27.0,"rear,front,pickup"
Bluefield,2012,bassa,1,1,27.0,"front,rear,power"
Bluefield,2016,media,2,2,12.5,"front,rear,power"
Bluefield,2017,media,2,2,79.5,"front,rear,power"
Bluetooth,,bassa,1,1,,""
Bluff City,2012,bassa,3,3,60.67,"front,rear,type"
Bluff City,2013,bassa,5,5,11.6,"front,rear,type"
Bluff City,2018,bassa,4,4,76.25,"front,rear,type"
Bluffton,2010,bassa,4,4,32.0,"power,front,door"
Boardman,2015,bassa,14,17,29.59,"front,rear,power"
Boardman,2017,bassa,18,38,29.03,"front,wheel,steering"
Boardman,2019,alta,2,3,161.67,"package,driving,assistant"
Boerne,2010,bassa,1,1,31.0,"front,power,door"
Bohemia,2017,bassa,9,16,46.63,"front,wheel,rear"
Bohemia,2020,media,9,52,95.71,"front,rear,wheel"
Boise,2018,media,2,2,8.0,"power,rear,mirror"
Boise,2019,alta,2,3,36.0,"front,rear,system"
Bolingbrook,2010,bassa,1,1,15.0,"value,pricing,customers"
Bolingbrook,2012,bassa,2,2,6.5,"front,power,value"
Bolingbrook,2015,bassa,2,2,7.5,"front,rear,power"
Bolingbrook,2015,media,1,1,11.0,"rear,navigation,vision"
Bolingbrook,2017,bassa,7,20,19.8,"system,value,radio"
Bolingbrook,2021,media,4,10,18.9,"front,seat,system"
Bomoseen,2006,bassa,1,1,6.0,"2006,chevrolet,silverado"
Boone,2021,alta,1,7,6.0,"front,rear,audio"
Boston,2013,bassa,4,4,42.0,"power,rear,front"
Boston,2015,bassa,10,10,29.6,"power,wheel,rear"
Boston,2017,media,24,97,26.54,"power,wheel,rear"
Boston,2020,media,34,454,115.64,"power,rear,wheel"
Bound Brook,2016,bassa,1,1,29.0,"front,rear,type"
Bountiful,2017,media,9,11,13.09,"power,clean,seats"
Bourbonnais,2017,media,23,39,51.33,"front,power,rear"
Bourbonnais,2018,bassa,11,17,33.12,"front,rear,power"
Bourne,2008,bassa,1,1,34.0,"control,system,front"
Bow,2019,bassa,2,2,4.5,"front,rear,power"
Bowie,2012,bassa,5,5,14.6,"front,rear,power"
Bowie,2020,alta,9,29,91.45,"front,rear,power"
Bowling Green,2017,bassa,3,3,45.0,"front,rear,wheel"
Bowling Green,2020,bassa,1,4,21.0,"driver,front,passenger"
Bowmansville,2005,bassa,1,1,17.0,"front,power,wheel"
Bowmansville,2015,media,3,3,24.0,"audi,rear,front"
Bowmansville,2016,bassa,5,6,33.33,"front,power,steering"
Bowmansville,2019,media,7,7,27.57,"front,rear,power"
Bradley,2001,bassa,3,3,79.67,""
Bradley,2005,bassa,6,6,91.0,"power,control,cruise"
Bradley,2019,bassa,3,3,56.33,"control,side,power"
Braintree,2011,bassa,5,5,31.2,"front,rear,power"
Braintree,2019,media,23,36,146.92,"front,rear,power"
Branchville,2011,bassa,11,11,204.91,"front,rear,type"
Branchville,2014,bassa,7,7,291.14,"front,rear,type"
Brandon,2017,media,2,3,34.0,"front,power,door"
Brandywine,2017,bassa,22,46,27.7,"power,carmax,vehicle"
Brandywine,2017,media,28,44,33.36,"power,seat,rear"
Brandywine,2019,media,9,12,28.42,"power,vehicle,carmax"
Branford,2012,bassa,9,10,60.4,"front,power,rear"
Branford,2014,bassa,8,9,19.0,"front,wheel,steering"
Branford,2019,alta,1,1,32.0,"warranty,radio,power"
